activity_pointA,activity_pointB,bonus_qty,contentsVersion,group_seq,imageTag,item_id,mix_level,moneyTypeA,moneyTypeB,money_stuff_seqA,money_stuff_seqB,priceA,priceB,qty,related_stuff_seq,slotPriority,special_type,stuffStatus,stuffType,stuff_name,tag,_key
0,0,0,0,1502700,tr_reward_1000,,0,1,2,,,14831,14831,1,,0,0,0,T,10 Million Points Certificate,10,1502710
0,0,0,0,1502800,tr_reward_2000,,0,1,2,,,0,0,1,,0,0,0,T,20 Million Points Certificate,0,1502800
0,75,0,0,1502800,tr_reward_2000,,0,1,2,,,3500,35,1,,0,0,0,T,20 Million Points Certificate,1,1502801
0,0,0,0,1502800,tr_reward_2000,,0,1,2,,,4130,4130,1,,0,0,0,T,20 Million Points Certificate,2,1502802
0,0,0,0,1502800,tr_reward_2000,,0,1,2,,,4928,4928,1,,0,0,0,T,20 Million Points Certificate,3,1502803
0,0,0,0,1502800,tr_reward_2000,,0,1,2,,,5894,5894,1,,0,0,0,T,20 Million Points Certificate,4,1502804
0,0,0,0,1502800,tr_reward_2000,,0,1,2,,,7028,7028,1,,0,0,0,T,20 Million Points Certificate,5,1502805
0,0,0,0,1502800,tr_reward_2000,,0,1,2,,,8330,8330,1,,0,0,0,T,20 Million Points Certificate,6,1502806
0,0,0,0,1502800,tr_reward_2000,,0,1,2,,,9800,9800,1,,0,0,0,T,20 Million Points Certificate,7,1502807
0,0,0,0,1502800,tr_reward_2000,,0,1,2,,,11321,11321,1,,0,0,0,T,20 Million Points Certificate,8,1502808
0,0,0,0,1502800,tr_reward_2000,,0,1,2,,,12998,12998,1,,0,0,0,T,20 Million Points Certificate,9,1502809
0,0,0,0,1502800,tr_reward_2000,,0,1,2,,,14831,14831,1,,0,0,0,T,20 Million Points Certificate,10,1502810
0,0,0,0,1502900,tr_reward_3000,,0,1,2,,,0,0,1,,0,0,0,T,30 Million Points Certificate,0,1502900
0,75,0,0,1502900,tr_reward_3000,,0,1,2,,,3500,35,1,,0,0,0,T,30 Million Points Certificate,1,1502901
0,0,0,0,1502900,tr_reward_3000,,0,1,2,,,4130,4130,1,,0,0,0,T,30 Million Points Certificate,2,1502902
0,0,0,0,1502900,tr_reward_3000,,0,1,2,,,4928,4928,1,,0,0,0,T,30 Million Points Certificate,3,1502903
0,0,0,0,1502900,tr_reward_3000,,0,1,2,,,5894,5894,1,,0,0,0,T,30 Million Points Certificate,4,1502904
0,0,0,0,1502900,tr_reward_3000,,0,1,2,,,7028,7028,1,,0,0,0,T,30 Million Points Certificate,5,1502905
0,0,0,0,1502900,tr_reward_3000,,0,1,2,,,8330,8330,1,,0,0,0,T,30 Million Points Certificate,6,1502906
0,0,0,0,1502900,tr_reward_3000,,0,1,2,,,9800,9800,1,,0,0,0,T,30 Million Points Certificate,7,1502907
0,0,0,0,1502900,tr_reward_3000,,0,1,2,,,11321,11321,1,,0,0,0,T,30 Million Points Certificate,8,1502908
0,0,0,0,1502900,tr_reward_3000,,0,1,2,,,12998,12998,1,,0,0,0,T,30 Million Points Certificate,9,1502909
0,0,0,0,1502900,tr_reward_3000,,0,1,2,,,14831,14831,1,,0,0,0,T,30 Million Points Certificate,10,1502910
0,0,0,0,1503000,tr_reward_4000,,0,1,2,,,0,0,1,,0,0,0,T,40 Million Points Certificate,0,1503000
0,75,0,0,1503000,tr_reward_4000,,0,1,2,,,3500,35,1,,0,0,0,T,40 Million Points Certificate,1,1503001
0,0,0,0,1503000,tr_reward_4000,,0,1,2,,,4130,4130,1,,0,0,0,T,40 Million Points Certificate,2,1503002
0,0,0,0,1503000,tr_reward_4000,,0,1,2,,,4928,4928,1,,0,0,0,T,40 Million Points Certificate,3,1503003
0,0,0,0,1503000,tr_reward_4000,,0,1,2,,,5894,5894,1,,0,0,0,T,40 Million Points Certificate,4,1503004
0,0,0,0,1503000,tr_reward_4000,,0,1,2,,,7028,7028,1,,0,0,0,T,40 Million Points Certificate,5,1503005
0,0,0,0,1503000,tr_reward_4000,,0,1,2,,,8330,8330,1,,0,0,0,T,40 Million Points Certificate,6,1503006
0,0,0,0,1503000,tr_reward_4000,,0,1,2,,,9800,9800,1,,0,0,0,T,40 Million Points Certificate,7,1503007
0,0,0,0,1503000,tr_reward_4000,,0,1,2,,,11321,11321,1,,0,0,0,T,40 Million Points Certificate,8,1503008
0,0,0,0,1503000,tr_reward_4000,,0,1,2,,,12998,12998,1,,0,0,0,T,40 Million Points Certificate,9,1503009
0,0,0,0,1503000,tr_reward_4000,,0,1,2,,,14831,14831,1,,0,0,0,T,40 Million Points Certificate,10,1503010
0,0,0,0,1503100,tr_reward_5000,,0,1,2,,,0,0,1,,0,0,0,T,50 Million Points Certificate,0,1503100
0,75,0,0,1503100,tr_reward_5000,,0,1,2,,,3500,35,1,,0,0,0,T,50 Million Points Certificate,1,1503101
0,0,0,0,1503100,tr_reward_5000,,0,1,2,,,4130,4130,1,,0,0,0,T,50 Million Points Certificate,2,1503102
0,0,0,0,1503100,tr_reward_5000,,0,1,2,,,4928,4928,1,,0,0,0,T,50 Million Points Certificate,3,1503103
0,0,0,0,1503100,tr_reward_5000,,0,1,2,,,5894,5894,1,,0,0,0,T,50 Million Points Certificate,4,1503104
0,0,0,0,1503100,tr_reward_5000,,0,1,2,,,7028,7028,1,,0,0,0,T,50 Million Points Certificate,5,1503105
0,0,0,0,1503100,tr_reward_5000,,0,1,2,,,8330,8330,1,,0,0,0,T,50 Million Points Certificate,6,1503106
0,0,0,0,1503100,tr_reward_5000,,0,1,2,,,9800,9800,1,,0,0,0,T,50 Million Points Certificate,7,1503107
0,0,0,0,1503100,tr_reward_5000,,0,1,2,,,11321,11321,1,,0,0,0,T,50 Million Points Certificate,8,1503108
0,0,0,0,1503100,tr_reward_5000,,0,1,2,,,12998,12998,1,,0,0,0,T,50 Million Points Certificate,9,1503109
0,0,0,0,1503100,tr_reward_5000,,0,1,2,,,14831,14831,1,,0,0,0,T,50 Million Points Certificate,10,1503110
0,0,0,0,1503200,tr_reward_6000,,0,1,2,,,0,0,1,,0,0,0,T,60 Million Points Certificate,0,1503200
0,75,0,0,1503200,tr_reward_6000,,0,1,2,,,3500,35,1,,0,0,0,T,60 Million Points Certificate,1,1503201
0,0,0,0,1503200,tr_reward_6000,,0,1,2,,,4130,4130,1,,0,0,0,T,60 Million Points Certificate,2,1503202
0,0,0,0,1503200,tr_reward_6000,,0,1,2,,,4928,4928,1,,0,0,0,T,60 Million Points Certificate,3,1503203
0,0,0,0,1503200,tr_reward_6000,,0,1,2,,,5894,5894,1,,0,0,0,T,60 Million Points Certificate,4,1503204
0,0,0,0,1503200,tr_reward_6000,,0,1,2,,,7028,7028,1,,0,0,0,T,60 Million Points Certificate,5,1503205
0,0,0,0,1503200,tr_reward_6000,,0,1,2,,,8330,8330,1,,0,0,0,T,60 Million Points Certificate,6,1503206
0,0,0,0,1503200,tr_reward_6000,,0,1,2,,,9800,9800,1,,0,0,0,T,60 Million Points Certificate,7,1503207
0,0,0,0,1503200,tr_reward_6000,,0,1,2,,,11321,11321,1,,0,0,0,T,60 Million Points Certificate,8,1503208
0,0,0,0,1503200,tr_reward_6000,,0,1,2,,,12998,12998,1,,0,0,0,T,60 Million Points Certificate,9,1503209
0,0,0,0,1503200,tr_reward_6000,,0,1,2,,,14831,14831,1,,0,0,0,T,60 Million Points Certificate,10,1503210
0,0,0,0,1503300,tr_reward_7000,,0,1,2,,,0,0,1,,0,0,0,T,70 Million Points Certificate,0,1503300
0,75,0,0,1503300,tr_reward_7000,,0,1,2,,,3500,35,1,,0,0,0,T,70 Million Points Certificate,1,1503301
0,0,0,0,1503300,tr_reward_7000,,0,1,2,,,4130,4130,1,,0,0,0,T,70 Million Points Certificate,2,1503302
0,0,0,0,1503300,tr_reward_7000,,0,1,2,,,4928,4928,1,,0,0,0,T,70 Million Points Certificate,3,1503303
0,0,0,0,1503300,tr_reward_7000,,0,1,2,,,5894,5894,1,,0,0,0,T,70 Million Points Certificate,4,1503304
0,0,0,0,1503300,tr_reward_7000,,0,1,2,,,7028,7028,1,,0,0,0,T,70 Million Points Certificate,5,1503305
0,0,0,0,1503300,tr_reward_7000,,0,1,2,,,8330,8330,1,,0,0,0,T,70 Million Points Certificate,6,1503306
0,0,0,0,1503300,tr_reward_7000,,0,1,2,,,9800,9800,1,,0,0,0,T,70 Million Points Certificate,7,1503307
0,0,0,0,1503300,tr_reward_7000,,0,1,2,,,11321,11321,1,,0,0,0,T,70 Million Points Certificate,8,1503308
0,0,0,0,1503300,tr_reward_7000,,0,1,2,,,12998,12998,1,,0,0,0,T,70 Million Points Certificate,9,1503309
0,0,0,0,1503300,tr_reward_7000,,0,1,2,,,14831,14831,1,,0,0,0,T,70 Million Points Certificate,10,1503310
0,0,0,0,1503400,tr_reward_8000,,0,1,2,,,0,0,1,,0,0,0,T,80 Million Points Certificate,0,1503400
0,75,0,0,1503400,tr_reward_8000,,0,1,2,,,3500,35,1,,0,0,0,T,80 Million Points Certificate,1,1503401
0,0,0,0,1503400,tr_reward_8000,,0,1,2,,,4130,4130,1,,0,0,0,T,80 Million Points Certificate,2,1503402
0,0,0,0,1503400,tr_reward_8000,,0,1,2,,,4928,4928,1,,0,0,0,T,80 Million Points Certificate,3,1503403
0,0,0,0,1503400,tr_reward_8000,,0,1,2,,,5894,5894,1,,0,0,0,T,80 Million Points Certificate,4,1503404
0,0,0,0,1503400,tr_reward_8000,,0,1,2,,,7028,7028,1,,0,0,0,T,80 Million Points Certificate,5,1503405
0,0,0,0,1503400,tr_reward_8000,,0,1,2,,,8330,8330,1,,0,0,0,T,80 Million Points Certificate,6,1503406
0,0,0,0,1503400,tr_reward_8000,,0,1,2,,,9800,9800,1,,0,0,0,T,80 Million Points Certificate,7,1503407
0,0,0,0,1503400,tr_reward_8000,,0,1,2,,,11321,11321,1,,0,0,0,T,80 Million Points Certificate,8,1503408
0,0,0,0,1503400,tr_reward_8000,,0,1,2,,,12998,12998,1,,0,0,0,T,80 Million Points Certificate,9,1503409
0,0,0,0,1503400,tr_reward_8000,,0,1,2,,,14831,14831,1,,0,0,0,T,80 Million Points Certificate,10,1503410
0,0,0,0,1503500,tr_reward_9000,,0,1,2,,,0,0,1,,0,0,0,T,90 Million Points Certificate,0,1503500
0,75,0,0,1503500,tr_reward_9000,,0,1,2,,,3500,35,1,,0,0,0,T,90 Million Points Certificate,1,1503501
0,0,0,0,1503500,tr_reward_9000,,0,1,2,,,4130,4130,1,,0,0,0,T,90 Million Points Certificate,2,1503502
0,0,0,0,1503500,tr_reward_9000,,0,1,2,,,4928,4928,1,,0,0,0,T,90 Million Points Certificate,3,1503503
0,0,0,0,1503500,tr_reward_9000,,0,1,2,,,5894,5894,1,,0,0,0,T,90 Million Points Certificate,4,1503504
0,0,0,0,1503500,tr_reward_9000,,0,1,2,,,7028,7028,1,,0,0,0,T,90 Million Points Certificate,5,1503505
0,0,0,0,1503500,tr_reward_9000,,0,1,2,,,8330,8330,1,,0,0,0,T,90 Million Points Certificate,6,1503506
0,0,0,0,1503500,tr_reward_9000,,0,1,2,,,9800,9800,1,,0,0,0,T,90 Million Points Certificate,7,1503507
0,0,0,0,1503500,tr_reward_9000,,0,1,2,,,11321,11321,1,,0,0,0,T,90 Million Points Certificate,8,1503508
0,0,0,0,1503500,tr_reward_9000,,0,1,2,,,12998,12998,1,,0,0,0,T,90 Million Points Certificate,9,1503509
0,0,0,0,1503500,tr_reward_9000,,0,1,2,,,14831,14831,1,,0,0,0,T,90 Million Points Certificate,10,1503510
0,0,0,0,1503600,tr_reward_10000,,0,1,2,,,0,0,1,,0,0,0,T,100 Million Points Certificate,0,1503600
0,75,0,0,1503600,tr_reward_10000,,0,1,2,,,3500,35,1,,0,0,0,T,100 Million Points Certificate,1,1503601
0,0,0,0,1503600,tr_reward_10000,,0,1,2,,,4130,4130,1,,0,0,0,T,100 Million Points Certificate,2,1503602
0,0,0,0,1503600,tr_reward_10000,,0,1,2,,,4928,4928,1,,0,0,0,T,100 Million Points Certificate,3,1503603
0,0,0,0,1503600,tr_reward_10000,,0,1,2,,,5894,5894,1,,0,0,0,T,100 Million Points Certificate,4,1503604
0,0,0,0,1503600,tr_reward_10000,,0,1,2,,,7028,7028,1,,0,0,0,T,100 Million Points Certificate,5,1503605
0,0,0,0,1503600,tr_reward_10000,,0,1,2,,,8330,8330,1,,0,0,0,T,100 Million Points Certificate,6,1503606
0,0,0,0,1503600,tr_reward_10000,,0,1,2,,,9800,9800,1,,0,0,0,T,100 Million Points Certificate,7,1503607
0,0,0,0,1503600,tr_reward_10000,,0,1,2,,,11321,11321,1,,0,0,0,T,100 Million Points Certificate,8,1503608
0,0,0,0,1503600,tr_reward_10000,,0,1,2,,,12998,12998,1,,0,0,0,T,100 Million Points Certificate,9,1503609
0,0,0,0,1503600,tr_reward_10000,,0,1,2,,,14831,14831,1,,0,0,0,T,100 Million Points Certificate,10,1503610
0,0,0,0,1503700,tr_ga097,,0,1,2,,,0,0,1,,0,0,0,T,Mini Crystal Roulette,0,1503700
0,75,0,0,1503700,tr_ga097,,0,1,2,,,3500,35,1,,0,0,0,T,Mini Crystal Roulette,1,1503701
0,0,0,0,1503700,tr_ga097,,0,1,2,,,4130,4130,1,,0,0,0,T,Mini Crystal Roulette,2,1503702
0,0,0,0,1503700,tr_ga097,,0,1,2,,,4928,4928,1,,0,0,0,T,Mini Crystal Roulette,3,1503703
0,0,0,0,1503700,tr_ga097,,0,1,2,,,5894,5894,1,,0,0,0,T,Mini Crystal Roulette,4,1503704
0,0,0,0,1503700,tr_ga097,,0,1,2,,,7028,7028,1,,0,0,0,T,Mini Crystal Roulette,5,1503705
0,0,0,0,1503700,tr_ga097,,0,1,2,,,8330,8330,1,,0,0,0,T,Mini Crystal Roulette,6,1503706
0,0,0,0,1503700,tr_ga097,,0,1,2,,,9800,9800,1,,0,0,0,T,Mini Crystal Roulette,7,1503707
0,0,0,0,1503700,tr_ga097,,0,1,2,,,11321,11321,1,,0,0,0,T,Mini Crystal Roulette,8,1503708
0,0,0,0,1503700,tr_ga097,,0,1,2,,,12998,12998,1,,0,0,0,T,Mini Crystal Roulette,9,1503709
0,0,0,0,1503700,tr_ga097,,0,1,2,,,14831,14831,1,,0,0,0,T,Mini Crystal Roulette,10,1503710
0,0,0,0,1503800,tr_ga098,,0,1,2,,,0,0,1,,0,0,0,T,Yellow Whirl Donut,0,1503800
0,75,0,0,1503800,tr_ga098,,0,1,2,,,3500,35,1,,0,0,0,T,Yellow Whirl Donut,1,1503801
0,0,0,0,1503800,tr_ga098,,0,1,2,,,4130,4130,1,,0,0,0,T,Yellow Whirl Donut,2,1503802
0,0,0,0,1503800,tr_ga098,,0,1,2,,,4928,4928,1,,0,0,0,T,Yellow Whirl Donut,3,1503803
0,0,0,0,1503800,tr_ga098,,0,1,2,,,5894,5894,1,,0,0,0,T,Yellow Whirl Donut,4,1503804
0,0,0,0,1503800,tr_ga098,,0,1,2,,,7028,7028,1,,0,0,0,T,Yellow Whirl Donut,5,1503805
0,0,0,0,1503800,tr_ga098,,0,1,2,,,8330,8330,1,,0,0,0,T,Yellow Whirl Donut,6,1503806
0,0,0,0,1503800,tr_ga098,,0,1,2,,,9800,9800,1,,0,0,0,T,Yellow Whirl Donut,7,1503807
0,0,0,0,1503800,tr_ga098,,0,1,2,,,11321,11321,1,,0,0,0,T,Yellow Whirl Donut,8,1503808
0,0,0,0,1503800,tr_ga098,,0,1,2,,,12998,12998,1,,0,0,0,T,Yellow Whirl Donut,9,1503809
0,0,0,0,1503800,tr_ga098,,0,1,2,,,14831,14831,1,,0,0,0,T,Yellow Whirl Donut,10,1503810
0,0,0,0,1503900,tr_ga099,,0,1,2,,,0,0,1,,0,0,0,T,Glittery Sunflower Medal,0,1503900
0,75,0,0,1503900,tr_ga099,,0,1,2,,,3500,35,1,,0,0,0,T,Glittery Sunflower Medal,1,1503901
0,0,0,0,1503900,tr_ga099,,0,1,2,,,4130,4130,1,,0,0,0,T,Glittery Sunflower Medal,2,1503902
0,0,0,0,1503900,tr_ga099,,0,1,2,,,4928,4928,1,,0,0,0,T,Glittery Sunflower Medal,3,1503903
0,0,0,0,1503900,tr_ga099,,0,1,2,,,5894,5894,1,,0,0,0,T,Glittery Sunflower Medal,4,1503904
0,0,0,0,1503900,tr_ga099,,0,1,2,,,7028,7028,1,,0,0,0,T,Glittery Sunflower Medal,5,1503905
0,0,0,0,1503900,tr_ga099,,0,1,2,,,8330,8330,1,,0,0,0,T,Glittery Sunflower Medal,6,1503906
0,0,0,0,1503900,tr_ga099,,0,1,2,,,9800,9800,1,,0,0,0,T,Glittery Sunflower Medal,7,1503907
0,0,0,0,1503900,tr_ga099,,0,1,2,,,11321,11321,1,,0,0,0,T,Glittery Sunflower Medal,8,1503908
0,0,0,0,1503900,tr_ga099,,0,1,2,,,12998,12998,1,,0,0,0,T,Glittery Sunflower Medal,9,1503909
0,0,0,0,1503900,tr_ga099,,0,1,2,,,14831,14831,1,,0,0,0,T,Glittery Sunflower Medal,10,1503910
0,0,0,0,1504000,tr_event_13,,0,1,2,,,0,0,1,,0,0,0,T,Kakao Games 2nd Anniversary Coin,0,1504000
0,150,0,0,1504000,tr_event_13,,0,1,2,,,5000,50,1,,0,0,0,T,Kakao Games 2nd Anniversary Coin,1,1504001
0,0,0,0,1504000,tr_event_13,,0,1,2,,,7500,7500,1,,0,0,0,T,Kakao Games 2nd Anniversary Coin,2,1504002
0,0,0,0,1504000,tr_event_13,,0,1,2,,,10500,10500,1,,0,0,0,T,Kakao Games 2nd Anniversary Coin,3,1504003
0,0,0,0,1504000,tr_event_13,,0,1,2,,,14000,14000,1,,0,0,0,T,Kakao Games 2nd Anniversary Coin,4,1504004
0,0,0,0,1504000,tr_event_13,,0,1,2,,,20000,20000,1,,0,0,0,T,Kakao Games 2nd Anniversary Coin,5,1504005
0,0,0,0,1504000,tr_event_13,,0,1,2,,,26500,26500,1,,0,0,0,T,Kakao Games 2nd Anniversary Coin,6,1504006
0,0,0,0,1504000,tr_event_13,,0,1,2,,,33500,33500,1,,0,0,0,T,Kakao Games 2nd Anniversary Coin,7,1504007
0,0,0,0,1504000,tr_event_13,,0,1,2,,,43000,43000,1,,0,0,0,T,Kakao Games 2nd Anniversary Coin,8,1504008
0,0,0,0,1504000,tr_event_13,,0,1,2,,,53000,53000,1,,0,0,0,T,Kakao Games 2nd Anniversary Coin,9,1504009
0,0,0,0,1504000,tr_event_13,,0,1,2,,,74000,74000,1,,0,0,0,T,Kakao Games 2nd Anniversary Coin,10,1504010
0,0,0,0,1504100,tr_event_14,,0,1,2,,,0,0,1,,0,0,1,T,Cookies' 3rd Freedom Frame,0,1504100
0,75,0,0,1504100,tr_event_14,,0,1,2,,,1000,25,1,,0,0,1,T,Cookies' 3rd Freedom Frame,1,1504101
0,0,0,0,1504100,tr_event_14,,0,1,2,,,2000,2000,1,,0,0,1,T,Cookies' 3rd Freedom Frame,2,1504102
0,0,0,0,1504100,tr_event_14,,0,1,2,,,3000,3000,1,,0,0,1,T,Cookies' 3rd Freedom Frame,3,1504103
0,0,0,0,1504100,tr_event_14,,0,1,2,,,4000,4000,1,,0,0,1,T,Cookies' 3rd Freedom Frame,4,1504104
0,0,0,0,1504100,tr_event_14,,0,1,2,,,5000,5000,1,,0,0,1,T,Cookies' 3rd Freedom Frame,5,1504105
0,0,0,0,1504100,tr_event_14,,0,1,2,,,6000,6000,1,,0,0,1,T,Cookies' 3rd Freedom Frame,6,1504106
0,0,0,0,1504100,tr_event_14,,0,1,2,,,7000,7000,1,,0,0,1,T,Cookies' 3rd Freedom Frame,7,1504107
0,0,0,0,1504100,tr_event_14,,0,1,2,,,8000,8000,1,,0,0,1,T,Cookies' 3rd Freedom Frame,8,1504108
0,0,0,0,1504100,tr_event_14,,0,1,2,,,9000,9000,1,,0,0,1,T,Cookies' 3rd Freedom Frame,9,1504109
0,0,0,0,1504100,tr_event_14,,0,1,2,,,10000,10000,1,,0,0,1,T,Cookies' 3rd Freedom Frame,10,1504110
0,0,0,0,1504200,tr_event_15,,0,1,2,,,0,0,1,,0,0,1,T,Cookies' 4th Freedom Frame,0,1504200
0,75,0,0,1504200,tr_event_15,,0,1,2,,,1000,25,1,,0,0,1,T,Cookies' 4th Freedom Frame,1,1504201
0,0,0,0,1504200,tr_event_15,,0,1,2,,,2000,2000,1,,0,0,1,T,Cookies' 4th Freedom Frame,2,1504202
0,0,0,0,1504200,tr_event_15,,0,1,2,,,3000,3000,1,,0,0,1,T,Cookies' 4th Freedom Frame,3,1504203
0,0,0,0,1504200,tr_event_15,,0,1,2,,,4000,4000,1,,0,0,1,T,Cookies' 4th Freedom Frame,4,1504204
0,0,0,0,1504200,tr_event_15,,0,1,2,,,5000,5000,1,,0,0,1,T,Cookies' 4th Freedom Frame,5,1504205
0,0,0,0,1504200,tr_event_15,,0,1,2,,,6000,6000,1,,0,0,1,T,Cookies' 4th Freedom Frame,6,1504206
0,0,0,0,1504200,tr_event_15,,0,1,2,,,7000,7000,1,,0,0,1,T,Cookies' 4th Freedom Frame,7,1504207
0,0,0,0,1504200,tr_event_15,,0,1,2,,,8000,8000,1,,0,0,1,T,Cookies' 4th Freedom Frame,8,1504208
0,0,0,0,1504200,tr_event_15,,0,1,2,,,9000,9000,1,,0,0,1,T,Cookies' 4th Freedom Frame,9,1504209
0,0,0,0,1504200,tr_event_15,,0,1,2,,,10000,10000,1,,0,0,1,T,Cookies' 4th Freedom Frame,10,1504210
0,0,0,0,1504300,tr_reward_000,,0,1,2,,,0,0,1,,0,0,0,T,New World Certificate,0,1504300
0,75,0,0,1504300,tr_reward_000,,0,1,2,,,3500,35,1,,0,0,0,T,New World Certificate,1,1504301
0,0,0,0,1504300,tr_reward_000,,0,1,2,,,4130,4130,1,,0,0,0,T,New World Certificate,2,1504302
0,0,0,0,1504300,tr_reward_000,,0,1,2,,,4928,4928,1,,0,0,0,T,New World Certificate,3,1504303
0,0,0,0,1504300,tr_reward_000,,0,1,2,,,5894,5894,1,,0,0,0,T,New World Certificate,4,1504304
0,0,0,0,1504300,tr_reward_000,,0,1,2,,,7028,7028,1,,0,0,0,T,New World Certificate,5,1504305
0,0,0,0,1504300,tr_reward_000,,0,1,2,,,8330,8330,1,,0,0,0,T,New World Certificate,6,1504306
0,0,0,0,1504300,tr_reward_000,,0,1,2,,,9800,9800,1,,0,0,0,T,New World Certificate,7,1504307
0,0,0,0,1504300,tr_reward_000,,0,1,2,,,11321,11321,1,,0,0,0,T,New World Certificate,8,1504308
0,0,0,0,1504300,tr_reward_000,,0,1,2,,,12998,12998,1,,0,0,0,T,New World Certificate,9,1504309
0,0,0,0,1504300,tr_reward_000,,0,1,2,,,14831,14831,1,,0,0,0,T,New World Certificate,10,1504310
0,0,0,0,1504400,tr_ga105,,0,1,2,,,0,0,1,,0,0,0,T,Moon Rabbit's Magic Powder Mortar,0,1504400
0,75,0,0,1504400,tr_ga105,,0,1,2,,,3500,35,1,,0,0,0,T,Moon Rabbit's Magic Powder Mortar,1,1504401
0,0,0,0,1504400,tr_ga105,,0,1,2,,,4130,4130,1,,0,0,0,T,Moon Rabbit's Magic Powder Mortar,2,1504402
0,0,0,0,1504400,tr_ga105,,0,1,2,,,4928,4928,1,,0,0,0,T,Moon Rabbit's Magic Powder Mortar,3,1504403
0,0,0,0,1504400,tr_ga105,,0,1,2,,,5894,5894,1,,0,0,0,T,Moon Rabbit's Magic Powder Mortar,4,1504404
0,0,0,0,1504400,tr_ga105,,0,1,2,,,7028,7028,1,,0,0,0,T,Moon Rabbit's Magic Powder Mortar,5,1504405
0,0,0,0,1504400,tr_ga105,,0,1,2,,,8330,8330,1,,0,0,0,T,Moon Rabbit's Magic Powder Mortar,6,1504406
0,0,0,0,1504400,tr_ga105,,0,1,2,,,9800,9800,1,,0,0,0,T,Moon Rabbit's Magic Powder Mortar,7,1504407
0,0,0,0,1504400,tr_ga105,,0,1,2,,,11321,11321,1,,0,0,0,T,Moon Rabbit's Magic Powder Mortar,8,1504408
0,0,0,0,1504400,tr_ga105,,0,1,2,,,12998,12998,1,,0,0,0,T,Moon Rabbit's Magic Powder Mortar,9,1504409
0,0,0,0,1504400,tr_ga105,,0,1,2,,,14831,14831,1,,0,0,0,T,Moon Rabbit's Magic Powder Mortar,10,1504410
0,0,0,0,1504500,tr_ga106,,0,1,2,,,0,0,1,,0,0,0,T,Moon Rabbit's Carrot Fishing Rod,0,1504500
0,75,0,0,1504500,tr_ga106,,0,1,2,,,3500,35,1,,0,0,0,T,Moon Rabbit's Carrot Fishing Rod,1,1504501
0,0,0,0,1504500,tr_ga106,,0,1,2,,,4130,4130,1,,0,0,0,T,Moon Rabbit's Carrot Fishing Rod,2,1504502
0,0,0,0,1504500,tr_ga106,,0,1,2,,,4928,4928,1,,0,0,0,T,Moon Rabbit's Carrot Fishing Rod,3,1504503
0,0,0,0,1504500,tr_ga106,,0,1,2,,,5894,5894,1,,0,0,0,T,Moon Rabbit's Carrot Fishing Rod,4,1504504
0,0,0,0,1504500,tr_ga106,,0,1,2,,,7028,7028,1,,0,0,0,T,Moon Rabbit's Carrot Fishing Rod,5,1504505
0,0,0,0,1504500,tr_ga106,,0,1,2,,,8330,8330,1,,0,0,0,T,Moon Rabbit's Carrot Fishing Rod,6,1504506
0,0,0,0,1504500,tr_ga106,,0,1,2,,,9800,9800,1,,0,0,0,T,Moon Rabbit's Carrot Fishing Rod,7,1504507
0,0,0,0,1504500,tr_ga106,,0,1,2,,,11321,11321,1,,0,0,0,T,Moon Rabbit's Carrot Fishing Rod,8,1504508
0,0,0,0,1504500,tr_ga106,,0,1,2,,,12998,12998,1,,0,0,0,T,Moon Rabbit's Carrot Fishing Rod,9,1504509
0,0,0,0,1504500,tr_ga106,,0,1,2,,,14831,14831,1,,0,0,0,T,Moon Rabbit's Carrot Fishing Rod,10,1504510
0,0,0,0,1504600,tr_ga107,,0,1,2,,,0,0,1,,0,0,0,T,Moon Rabbit's Full Moon Bread,0,1504600
0,75,0,0,1504600,tr_ga107,,0,1,2,,,3500,35,1,,0,0,0,T,Moon Rabbit's Full Moon Bread,1,1504601
0,0,0,0,1504600,tr_ga107,,0,1,2,,,4130,4130,1,,0,0,0,T,Moon Rabbit's Full Moon Bread,2,1504602
0,0,0,0,1504600,tr_ga107,,0,1,2,,,4928,4928,1,,0,0,0,T,Moon Rabbit's Full Moon Bread,3,1504603
0,0,0,0,1504600,tr_ga107,,0,1,2,,,5894,5894,1,,0,0,0,T,Moon Rabbit's Full Moon Bread,4,1504604
0,0,0,0,1504600,tr_ga107,,0,1,2,,,7028,7028,1,,0,0,0,T,Moon Rabbit's Full Moon Bread,5,1504605
0,0,0,0,1504600,tr_ga107,,0,1,2,,,8330,8330,1,,0,0,0,T,Moon Rabbit's Full Moon Bread,6,1504606
0,0,0,0,1504600,tr_ga107,,0,1,2,,,9800,9800,1,,0,0,0,T,Moon Rabbit's Full Moon Bread,7,1504607
0,0,0,0,1504600,tr_ga107,,0,1,2,,,11321,11321,1,,0,0,0,T,Moon Rabbit's Full Moon Bread,8,1504608
0,0,0,0,1504600,tr_ga107,,0,1,2,,,12998,12998,1,,0,0,0,T,Moon Rabbit's Full Moon Bread,9,1504609
0,0,0,0,1504600,tr_ga107,,0,1,2,,,14831,14831,1,,0,0,0,T,Moon Rabbit's Full Moon Bread,10,1504610
0,0,0,0,1504700,tr_event_16,,0,1,2,,,0,0,1,,0,0,0,T,Tiger Energy Cereal,0,1504700
0,75,0,0,1504700,tr_event_16,,0,1,2,,,1750,25,1,,0,0,0,T,Tiger Energy Cereal,1,1504701
0,0,0,0,1504700,tr_event_16,,0,1,2,,,2086,2086,1,,0,0,0,T,Tiger Energy Cereal,2,1504702
