end_dt,event,group_seq,method,prob,qty,ratio,reward,reward_condition,reward_stuff_seq,reward_stuff_seq_set,start_dt,tag,_key
NULL,DAILY,1507900,PROB,3000,190,0,A,,0,,NULL,1,1507901
NULL,DAILY,1507900,PROB,3200,190,0,A,,0,,NULL,2,1507902
NULL,DAILY,1507900,PROB,3400,190,0,A,,0,,NULL,3,1507903
NULL,DAILY,1507900,PROB,3600,190,0,A,,0,,NULL,4,1507904
NULL,DAILY,1507900,PROB,3800,190,0,A,,0,,NULL,5,1507905
NULL,DAILY,1507900,PROB,4000,190,0,A,,0,,NULL,6,1507906
NULL,DAILY,1507900,PROB,4200,190,0,A,,0,,NULL,7,1507907
NULL,DAILY,1507900,PROB,4400,190,0,A,,0,,NULL,8,1507908
NULL,DAILY,1507900,PROB,4700,190,0,A,,0,,NULL,9,1507909
NULL,DAILY,1507900,PROB,5000,190,0,A,,0,,NULL,10,1507910
NULL,DAILY,1508500,PROB,0,0,0,PW,,0,,NULL,0,1508500
NULL,DAILY,1508500,PROB,2500,200,0,PW,,0,,NULL,1,1508501
NULL,DAILY,1508500,PROB,2700,200,0,PW,,0,,NULL,2,1508502
NULL,DAILY,1508500,PROB,2900,200,0,PW,,0,,NULL,3,1508503
NULL,DAILY,1508500,PROB,3200,200,0,PW,,0,,NULL,4,1508504
NULL,DAILY,1508500,PROB,3500,200,0,PW,,0,,NULL,5,1508505
NULL,DAILY,1508500,PROB,3800,200,0,PW,,0,,NULL,6,1508506
NULL,DAILY,1508500,PROB,4100,200,0,PW,,0,,NULL,7,1508507
NULL,DAILY,1508500,PROB,4400,200,0,PW,,0,,NULL,8,1508508
NULL,DAILY,1508500,PROB,4700,200,0,PW,,0,,NULL,9,1508509
NULL,DAILY,1508500,PROB,5000,200,0,PW,,0,,NULL,10,1508510
NULL,DAILY,1508800,PROB,0,0,0,I,,0,,NULL,0,1508800
NULL,DAILY,1508800,PROB,600,11000,0,I,,0,,NULL,1,1508801
NULL,DAILY,1508800,PROB,650,11000,0,I,,0,,NULL,2,1508802
NULL,DAILY,1508800,PROB,700,11000,0,I,,0,,NULL,3,1508803
NULL,DAILY,1508800,PROB,750,11000,0,I,,0,,NULL,4,1508804
NULL,DAILY,1508800,PROB,800,11000,0,I,,0,,NULL,5,1508805
NULL,DAILY,1508800,PROB,850,11000,0,I,,0,,NULL,6,1508806
NULL,DAILY,1508800,PROB,900,11000,0,I,,0,,NULL,7,1508807
NULL,DAILY,1508800,PROB,950,11000,0,I,,0,,NULL,8,1508808
NULL,DAILY,1508800,PROB,1000,11000,0,I,,0,,NULL,9,1508809
NULL,DAILY,1508800,PROB,1100,11000,0,I,,0,,NULL,10,1508810
2016-10-31 23:59:59,DAILY,1508900,PROB,0,0,0,I,,0,,2015-10-14 00:00:01,0,1508900
2016-10-31 23:59:59,DAILY,1508900,PROB,700,10310,0,I,,0,,2015-10-14 00:00:01,1,1508901
2016-10-31 23:59:59,DAILY,1508900,PROB,750,10310,0,I,,0,,2015-10-14 00:00:01,2,1508902
2016-10-31 23:59:59,DAILY,1508900,PROB,800,10310,0,I,,0,,2015-10-14 00:00:01,3,1508903
2016-10-31 23:59:59,DAILY,1508900,PROB,850,10310,0,I,,0,,2015-10-14 00:00:01,4,1508904
2016-10-31 23:59:59,DAILY,1508900,PROB,900,10310,0,I,,0,,2015-10-14 00:00:01,5,1508905
2016-10-31 23:59:59,DAILY,1508900,PROB,950,10310,0,I,,0,,2015-10-14 00:00:01,6,1508906
2016-10-31 23:59:59,DAILY,1508900,PROB,1000,10310,0,I,,0,,2015-10-14 00:00:01,7,1508907
2016-10-31 23:59:59,DAILY,1508900,PROB,1050,10310,0,I,,0,,2015-10-14 00:00:01,8,1508908
2016-10-31 23:59:59,DAILY,1508900,PROB,1100,10310,0,I,,0,,2015-10-14 00:00:01,9,1508909
2016-10-31 23:59:59,DAILY,1508900,PROB,1200,10310,0,I,,0,,2015-10-14 00:00:01,10,1508910
NULL,DAILY,1509000,PROB,0,0,0,B,,0,,NULL,0,1509000
NULL,DAILY,1509000,PROB,3000,5,0,B,,211,,NULL,1,1509001
NULL,DAILY,1509000,PROB,3200,5,0,B,,211,,NULL,2,1509002
NULL,DAILY,1509000,PROB,3400,5,0,B,,211,,NULL,3,1509003
NULL,DAILY,1509000,PROB,3600,5,0,B,,211,,NULL,4,1509004
NULL,DAILY,1509000,PROB,3800,5,0,B,,211,,NULL,5,1509005
NULL,DAILY,1509000,PROB,4000,5,0,B,,211,,NULL,6,1509006
NULL,DAILY,1509000,PROB,4200,5,0,B,,211,,NULL,7,1509007
NULL,DAILY,1509000,PROB,4400,5,0,B,,211,,NULL,8,1509008
NULL,DAILY,1509000,PROB,4700,5,0,B,,211,,NULL,9,1509009
NULL,DAILY,1509000,PROB,5000,5,0,B,,211,,NULL,10,1509010
NULL,DAILY,1509100,PROB,0,0,0,E,,0,,NULL,0,1509100
NULL,DAILY,1509100,PROB,500,1,0,E,,0,,NULL,1,1509101
NULL,DAILY,1509100,PROB,1000,1,0,E,,0,,NULL,2,1509102
NULL,DAILY,1509100,PROB,1500,1,0,E,,0,,NULL,3,1509103
NULL,DAILY,1509100,PROB,2000,1,0,E,,0,,NULL,4,1509104
NULL,DAILY,1509100,PROB,2500,1,0,E,,0,,NULL,5,1509105
NULL,DAILY,1509100,PROB,3000,1,0,E,,0,,NULL,6,1509106
NULL,DAILY,1509100,PROB,3500,1,0,E,,0,,NULL,7,1509107
NULL,DAILY,1509100,PROB,4000,1,0,E,,0,,NULL,8,1509108
NULL,DAILY,1509100,PROB,4500,1,0,E,,0,,NULL,9,1509109
NULL,DAILY,1509100,PROB,5000,1,0,E,,0,,NULL,10,1509110
NULL,DAILY,1509200,PROB,0,0,0,PW,,0,,NULL,0,1509200
NULL,DAILY,1509200,PROB,2500,200,0,PW,,0,,NULL,1,1509201
NULL,DAILY,1509200,PROB,2700,200,0,PW,,0,,NULL,2,1509202
NULL,DAILY,1509200,PROB,2900,200,0,PW,,0,,NULL,3,1509203
NULL,DAILY,1509200,PROB,3200,200,0,PW,,0,,NULL,4,1509204
NULL,DAILY,1509200,PROB,3500,200,0,PW,,0,,NULL,5,1509205
NULL,DAILY,1509200,PROB,3800,200,0,PW,,0,,NULL,6,1509206
NULL,DAILY,1509200,PROB,4100,200,0,PW,,0,,NULL,7,1509207
NULL,DAILY,1509200,PROB,4400,200,0,PW,,0,,NULL,8,1509208
NULL,DAILY,1509200,PROB,4700,200,0,PW,,0,,NULL,9,1509209
NULL,DAILY,1509200,PROB,5000,200,0,PW,,0,,NULL,10,1509210
2016-12-31 23:59:59,DAILY,1509700,PROB,0,0,0,E,,0,,2016-01-01 00:00:01,0,1509700
2016-12-31 23:59:59,DAILY,1509700,PROB,500,1,0,E,,0,,2016-01-01 00:00:01,1,1509701
2016-12-31 23:59:59,DAILY,1509700,PROB,1000,1,0,E,,0,,2016-01-01 00:00:01,2,1509702
2016-12-31 23:59:59,DAILY,1509700,PROB,1500,1,0,E,,0,,2016-01-01 00:00:01,3,1509703
2016-12-31 23:59:59,DAILY,1509700,PROB,2000,1,0,E,,0,,2016-01-01 00:00:01,4,1509704
2016-12-31 23:59:59,DAILY,1509700,PROB,2500,1,0,E,,0,,2016-01-01 00:00:01,5,1509705
2016-12-31 23:59:59,DAILY,1509700,PROB,3000,1,0,E,,0,,2016-01-01 00:00:01,6,1509706
2016-12-31 23:59:59,DAILY,1509700,PROB,3500,1,0,E,,0,,2016-01-01 00:00:01,7,1509707
2016-12-31 23:59:59,DAILY,1509700,PROB,4000,1,0,E,,0,,2016-01-01 00:00:01,8,1509708
2016-12-31 23:59:59,DAILY,1509700,PROB,4500,1,0,E,,0,,2016-01-01 00:00:01,9,1509709
2016-12-31 23:59:59,DAILY,1509700,PROB,5000,1,0,E,,0,,2016-01-01 00:00:01,10,1509710
NULL,DAILY,1509800,PROB,0,0,0,I,,0,,NULL,0,1509800
NULL,DAILY,1509800,PROB,4000,2016,0,I,,0,,NULL,1,1509801
NULL,DAILY,1509800,PROB,4100,2016,0,I,,0,,NULL,2,1509802
NULL,DAILY,1509800,PROB,4200,2016,0,I,,0,,NULL,3,1509803
NULL,DAILY,1509800,PROB,4300,2016,0,I,,0,,NULL,4,1509804
NULL,DAILY,1509800,PROB,4400,2016,0,I,,0,,NULL,5,1509805
NULL,DAILY,1509800,PROB,4500,2016,0,I,,0,,NULL,6,1509806
NULL,DAILY,1509800,PROB,4600,2016,0,I,,0,,NULL,7,1509807
NULL,DAILY,1509800,PROB,4700,2016,0,I,,0,,NULL,8,1509808
NULL,DAILY,1509800,PROB,4800,2016,0,I,,0,,NULL,9,1509809
NULL,DAILY,1509800,PROB,5000,2016,0,I,,0,,NULL,10,1509810
NULL,DAILY,1510400,PROB,0,0,0,A,,0,,NULL,0,1510400
NULL,DAILY,1510400,PROB,3000,190,0,A,,0,,NULL,1,1510401
NULL,DAILY,1510400,PROB,3200,190,0,A,,0,,NULL,2,1510402
NULL,DAILY,1510400,PROB,3400,190,0,A,,0,,NULL,3,1510403
NULL,DAILY,1510400,PROB,3600,190,0,A,,0,,NULL,4,1510404
NULL,DAILY,1510400,PROB,3800,190,0,A,,0,,NULL,5,1510405
NULL,DAILY,1510400,PROB,4000,190,0,A,,0,,NULL,6,1510406
NULL,DAILY,1510400,PROB,4200,190,0,A,,0,,NULL,7,1510407
NULL,DAILY,1510400,PROB,4400,190,0,A,,0,,NULL,8,1510408
NULL,DAILY,1510400,PROB,4700,190,0,A,,0,,NULL,9,1510409
NULL,DAILY,1510400,PROB,5000,190,0,A,,0,,NULL,10,1510410
NULL,DAILY,1510500,PROB,0,0,0,E,,0,,NULL,0,1510500
NULL,DAILY,1510500,PROB,4000,1,0,E,,0,,NULL,1,1510501
NULL,DAILY,1510500,PROB,4100,1,0,E,,0,,NULL,2,1510502
NULL,DAILY,1510500,PROB,4200,1,0,E,,0,,NULL,3,1510503
NULL,DAILY,1510500,PROB,4300,1,0,E,,0,,NULL,4,1510504
NULL,DAILY,1510500,PROB,4400,1,0,E,,0,,NULL,5,1510505
NULL,DAILY,1510500,PROB,4500,1,0,E,,0,,NULL,6,1510506
NULL,DAILY,1510500,PROB,4600,1,0,E,,0,,NULL,7,1510507
NULL,DAILY,1510500,PROB,4700,1,0,E,,0,,NULL,8,1510508
NULL,DAILY,1510500,PROB,4800,1,0,E,,0,,NULL,9,1510509
NULL,DAILY,1510500,PROB,5000,1,0,E,,0,,NULL,10,1510510
NULL,DAILY,1510600,PROB,0,0,0,E,,0,,NULL,0,1510600
NULL,DAILY,1510600,PROB,4000,1,0,E,,0,,NULL,1,1510601
NULL,DAILY,1510600,PROB,4100,1,0,E,,0,,NULL,2,1510602
NULL,DAILY,1510600,PROB,4200,1,0,E,,0,,NULL,3,1510603
NULL,DAILY,1510600,PROB,4300,1,0,E,,0,,NULL,4,1510604
NULL,DAILY,1510600,PROB,4400,1,0,E,,0,,NULL,5,1510605
NULL,DAILY,1510600,PROB,4500,1,0,E,,0,,NULL,6,1510606
NULL,DAILY,1510600,PROB,4600,1,0,E,,0,,NULL,7,1510607
NULL,DAILY,1510600,PROB,4700,1,0,E,,0,,NULL,8,1510608
NULL,DAILY,1510600,PROB,4800,1,0,E,,0,,NULL,9,1510609
NULL,DAILY,1510600,PROB,5000,1,0,E,,0,,NULL,10,1510610
NULL,DAILY,1510700,PROB,0,0,0,E,,0,,NULL,0,1510700
NULL,DAILY,1510700,PROB,4000,1,0,E,,0,,NULL,1,1510701
NULL,DAILY,1510700,PROB,4100,1,0,E,,0,,NULL,2,1510702
NULL,DAILY,1510700,PROB,4200,1,0,E,,0,,NULL,3,1510703
NULL,DAILY,1510700,PROB,4300,1,0,E,,0,,NULL,4,1510704
NULL,DAILY,1510700,PROB,4400,1,0,E,,0,,NULL,5,1510705
NULL,DAILY,1510700,PROB,4500,1,0,E,,0,,NULL,6,1510706
NULL,DAILY,1510700,PROB,4600,1,0,E,,0,,NULL,7,1510707
NULL,DAILY,1510700,PROB,4700,1,0,E,,0,,NULL,8,1510708
NULL,DAILY,1510700,PROB,4800,1,0,E,,0,,NULL,9,1510709
NULL,DAILY,1510700,PROB,5000,1,0,E,,0,,NULL,10,1510710
NULL,DAILY,1510800,PROB,0,0,0,E,,0,,NULL,0,1510800
NULL,DAILY,1510800,PROB,4000,1,0,E,,0,,NULL,1,1510801
NULL,DAILY,1510800,PROB,4100,1,0,E,,0,,NULL,2,1510802
NULL,DAILY,1510800,PROB,4200,1,0,E,,0,,NULL,3,1510803
NULL,DAILY,1510800,PROB,4300,1,0,E,,0,,NULL,4,1510804
NULL,DAILY,1510800,PROB,4400,1,0,E,,0,,NULL,5,1510805
NULL,DAILY,1510800,PROB,4500,1,0,E,,0,,NULL,6,1510806
NULL,DAILY,1510800,PROB,4600,1,0,E,,0,,NULL,7,1510807
NULL,DAILY,1510800,PROB,4700,1,0,E,,0,,NULL,8,1510808
NULL,DAILY,1510800,PROB,4800,1,0,E,,0,,NULL,9,1510809
NULL,DAILY,1510800,PROB,5000,1,0,E,,0,,NULL,10,1510810
NULL,DAILY,1510900,PROB,0,0,0,E,,0,,NULL,0,1510900
NULL,DAILY,1510900,PROB,4000,1,0,E,,0,,NULL,1,1510901
NULL,DAILY,1510900,PROB,4100,1,0,E,,0,,NULL,2,1510902
NULL,DAILY,1510900,PROB,4200,1,0,E,,0,,NULL,3,1510903
NULL,DAILY,1510900,PROB,4300,1,0,E,,0,,NULL,4,1510904
NULL,DAILY,1510900,PROB,4400,1,0,E,,0,,NULL,5,1510905
NULL,DAILY,1510900,PROB,4500,1,0,E,,0,,NULL,6,1510906
NULL,DAILY,1510900,PROB,4600,1,0,E,,0,,NULL,7,1510907
NULL,DAILY,1510900,PROB,4700,1,0,E,,0,,NULL,8,1510908
NULL,DAILY,1510900,PROB,4800,1,0,E,,0,,NULL,9,1510909
NULL,DAILY,1510900,PROB,5000,1,0,E,,0,,NULL,10,1510910
NULL,DAILY,1511000,PROB,0,0,0,E,,0,,NULL,0,1511000
NULL,DAILY,1511000,PROB,4000,1,0,E,,0,,NULL,1,1511001
NULL,DAILY,1511000,PROB,4100,1,0,E,,0,,NULL,2,1511002
NULL,DAILY,1511000,PROB,4200,1,0,E,,0,,NULL,3,1511003
NULL,DAILY,1511000,PROB,4300,1,0,E,,0,,NULL,4,1511004
NULL,DAILY,1511000,PROB,4400,1,0,E,,0,,NULL,5,1511005
NULL,DAILY,1511000,PROB,4500,1,0,E,,0,,NULL,6,1511006
NULL,DAILY,1511000,PROB,4600,1,0,E,,0,,NULL,7,1511007
NULL,DAILY,1511000,PROB,4700,1,0,E,,0,,NULL,8,1511008
NULL,DAILY,1511000,PROB,4900,1,0,E,,0,,NULL,9,1511009
NULL,DAILY,1511000,PROB,5100,1,0,E,,0,,NULL,10,1511010
NULL,DAILY,1511100,PROB,0,0,0,E,,0,,NULL,0,1511100
NULL,DAILY,1511100,PROB,4000,1,0,E,,0,,NULL,1,1511101
NULL,DAILY,1511100,PROB,4100,1,0,E,,0,,NULL,2,1511102
NULL,DAILY,1511100,PROB,4200,1,0,E,,0,,NULL,3,1511103
NULL,DAILY,1511100,PROB,4300,1,0,E,,0,,NULL,4,1511104
NULL,DAILY,1511100,PROB,4400,1,0,E,,0,,NULL,5,1511105
NULL,DAILY,1511100,PROB,4500,1,0,E,,0,,NULL,6,1511106
NULL,DAILY,1511100,PROB,4600,1,0,E,,0,,NULL,7,1511107
NULL,DAILY,1511100,PROB,4700,1,0,E,,0,,NULL,8,1511108
NULL,DAILY,1511100,PROB,4900,1,0,E,,0,,NULL,9,1511109
NULL,DAILY,1511100,PROB,5100,1,0,E,,0,,NULL,10,1511110
NULL,DAILY,1511200,PROB,0,0,0,E,,0,,NULL,0,1511200
NULL,DAILY,1511200,PROB,4000,1,0,E,,0,,NULL,1,1511201
NULL,DAILY,1511200,PROB,4100,1,0,E,,0,,NULL,2,1511202
NULL,DAILY,1511200,PROB,4200,1,0,E,,0,,NULL,3,1511203
NULL,DAILY,1511200,PROB,4300,1,0,E,,0,,NULL,4,1511204
NULL,DAILY,1511200,PROB,4400,1,0,E,,0,,NULL,5,1511205
NULL,DAILY,1511200,PROB,4500,1,0,E,,0,,NULL,6,1511206
NULL,DAILY,1511200,PROB,4600,1,0,E,,0,,NULL,7,1511207
NULL,DAILY,1511200,PROB,4700,1,0,E,,0,,NULL,8,1511208
NULL,DAILY,1511200,PROB,4900,1,0,E,,0,,NULL,9,1511209
NULL,DAILY,1511200,PROB,5100,1,0,E,,0,,NULL,10,1511210
NULL,DAILY,1511300,PROB,0,0,0,E,,0,,NULL,0,1511300
NULL,DAILY,1511300,PROB,4000,1,0,E,,0,,NULL,1,1511301
NULL,DAILY,1511300,PROB,4100,1,0,E,,0,,NULL,2,1511302
NULL,DAILY,1511300,PROB,4200,1,0,E,,0,,NULL,3,1511303
NULL,DAILY,1511300,PROB,4300,1,0,E,,0,,NULL,4,1511304
NULL,DAILY,1511300,PROB,4400,1,0,E,,0,,NULL,5,1511305
NULL,DAILY,1511300,PROB,4500,1,0,E,,0,,NULL,6,1511306
NULL,DAILY,1511300,PROB,4600,1,0,E,,0,,NULL,7,1511307
NULL,DAILY,1511300,PROB,4700,1,0,E,,0,,NULL,8,1511308
NULL,DAILY,1511300,PROB,4900,1,0,E,,0,,NULL,9,1511309
NULL,DAILY,1511300,PROB,5100,1,0,E,,0,,NULL,10,1511310
NULL,DAILY,1511400,PROB,0,0,0,E,,0,,NULL,0,1511400
NULL,DAILY,1511400,PROB,4000,1,0,E,,0,,NULL,1,1511401
NULL,DAILY,1511400,PROB,4100,1,0,E,,0,,NULL,2,1511402
NULL,DAILY,1511400,PROB,4200,1,0,E,,0,,NULL,3,1511403
NULL,DAILY,1511400,PROB,4300,1,0,E,,0,,NULL,4,1511404
NULL,DAILY,1511400,PROB,4400,1,0,E,,0,,NULL,5,1511405
NULL,DAILY,1511400,PROB,4500,1,0,E,,0,,NULL,6,1511406
NULL,DAILY,1511400,PROB,4600,1,0,E,,0,,NULL,7,1511407
NULL,DAILY,1511400,PROB,4700,1,0,E,,0,,NULL,8,1511408
NULL,DAILY,1511400,PROB,4900,1,0,E,,0,,NULL,9,1511409
NULL,DAILY,1511400,PROB,5100,1,0,E,,0,,NULL,10,1511410
NULL,DAILY,1511500,PROB,0,0,0,E,,0,,NULL,0,1511500
NULL,DAILY,1511500,PROB,4000,1,0,E,,0,,NULL,1,1511501
NULL,DAILY,1511500,PROB,4100,1,0,E,,0,,NULL,2,1511502
NULL,DAILY,1511500,PROB,4200,1,0,E,,0,,NULL,3,1511503
NULL,DAILY,1511500,PROB,4300,1,0,E,,0,,NULL,4,1511504
NULL,DAILY,1511500,PROB,4400,1,0,E,,0,,NULL,5,1511505
NULL,DAILY,1511500,PROB,4500,1,0,E,,0,,NULL,6,1511506
NULL,DAILY,1511500,PROB,4600,1,0,E,,0,,NULL,7,1511507
NULL,DAILY,1511500,PROB,4800,1,0,E,,0,,NULL,8,1511508
NULL,DAILY,1511500,PROB,5000,1,0,E,,0,,NULL,9,1511509
NULL,DAILY,1511500,PROB,5200,1,0,E,,0,,NULL,10,1511510
NULL,DAILY,1511600,PROB,0,0,0,E,,0,,NULL,0,1511600
NULL,DAILY,1511600,PROB,4000,1,0,E,,0,,NULL,1,1511601
NULL,DAILY,1511600,PROB,4100,1,0,E,,0,,NULL,2,1511602
NULL,DAILY,1511600,PROB,4200,1,0,E,,0,,NULL,3,1511603
NULL,DAILY,1511600,PROB,4300,1,0,E,,0,,NULL,4,1511604
NULL,DAILY,1511600,PROB,4400,1,0,E,,0,,NULL,5,1511605
NULL,DAILY,1511600,PROB,4500,1,0,E,,0,,NULL,6,1511606
NULL,DAILY,1511600,PROB,4600,1,0,E,,0,,NULL,7,1511607
NULL,DAILY,1511600,PROB,4800,1,0,E,,0,,NULL,8,1511608
NULL,DAILY,1511600,PROB,5000,1,0,E,,0,,NULL,9,1511609
NULL,DAILY,1511600,PROB,5200,1,0,E,,0,,NULL,10,1511610
NULL,DAILY,1511700,PROB,0,0,0,E,,0,,NULL,0,1511700
NULL,DAILY,1511700,PROB,4000,1,0,E,,0,,NULL,1,1511701
NULL,DAILY,1511700,PROB,4100,1,0,E,,0,,NULL,2,1511702
NULL,DAILY,1511700,PROB,4200,1,0,E,,0,,NULL,3,1511703
NULL,DAILY,1511700,PROB,4300,1,0,E,,0,,NULL,4,1511704
NULL,DAILY,1511700,PROB,4400,1,0,E,,0,,NULL,5,1511705
NULL,DAILY,1511700,PROB,4500,1,0,E,,0,,NULL,6,1511706
NULL,DAILY,1511700,PROB,4600,1,0,E,,0,,NULL,7,1511707
NULL,DAILY,1511700,PROB,4800,1,0,E,,0,,NULL,8,1511708
NULL,DAILY,1511700,PROB,5000,1,0,E,,0,,NULL,9,1511709
NULL,DAILY,1511700,PROB,5200,1,0,E,,0,,NULL,10,1511710
NULL,DAILY,1511800,PROB,0,0,0,E,,0,,NULL,0,1511800
NULL,DAILY,1511800,PROB,4000,1,0,E,,0,,NULL,1,1511801
NULL,DAILY,1511800,PROB,4100,1,0,E,,0,,NULL,2,1511802
NULL,DAILY,1511800,PROB,4200,1,0,E,,0,,NULL,3,1511803
NULL,DAILY,1511800,PROB,4300,1,0,E,,0,,NULL,4,1511804
NULL,DAILY,1511800,PROB,4400,1,0,E,,0,,NULL,5,1511805
NULL,DAILY,1511800,PROB,4500,1,0,E,,0,,NULL,6,1511806
NULL,DAILY,1511800,PROB,4600,1,0,E,,0,,NULL,7,1511807
NULL,DAILY,1511800,PROB,4800,1,0,E,,0,,NULL,8,1511808
NULL,DAILY,1511800,PROB,5000,1,0,E,,0,,NULL,9,1511809
NULL,DAILY,1511800,PROB,5200,1,0,E,,0,,NULL,10,1511810
NULL,DAILY,1511900,PROB,0,0,0,E,,0,,NULL,0,1511900
NULL,DAILY,1511900,PROB,4000,1,0,E,,0,,NULL,1,1511901
NULL,DAILY,1511900,PROB,4100,1,0,E,,0,,NULL,2,1511902
NULL,DAILY,1511900,PROB,4200,1,0,E,,0,,NULL,3,1511903
NULL,DAILY,1511900,PROB,4300,1,0,E,,0,,NULL,4,1511904
NULL,DAILY,1511900,PROB,4400,1,0,E,,0,,NULL,5,1511905
NULL,DAILY,1511900,PROB,4500,1,0,E,,0,,NULL,6,1511906
NULL,DAILY,1511900,PROB,4600,1,0,E,,0,,NULL,7,1511907
NULL,DAILY,1511900,PROB,4800,1,0,E,,0,,NULL,8,1511908
NULL,DAILY,1511900,PROB,5000,1,0,E,,0,,NULL,9,1511909
NULL,DAILY,1511900,PROB,5200,1,0,E,,0,,NULL,10,1511910
NULL,DAILY,1512000,PROB,0,0,0,E,,0,,NULL,0,1512000
NULL,DAILY,1512000,PROB,4000,1,0,E,,0,,NULL,1,1512001
NULL,DAILY,1512000,PROB,4100,1,0,E,,0,,NULL,2,1512002
NULL,DAILY,1512000,PROB,4200,1,0,E,,0,,NULL,3,1512003
NULL,DAILY,1512000,PROB,4300,1,0,E,,0,,NULL,4,1512004
NULL,DAILY,1512000,PROB,4400,1,0,E,,0,,NULL,5,1512005
NULL,DAILY,1512000,PROB,4500,1,0,E,,0,,NULL,6,1512006
NULL,DAILY,1512000,PROB,4700,1,0,E,,0,,NULL,7,1512007
NULL,DAILY,1512000,PROB,4900,1,0,E,,0,,NULL,8,1512008
NULL,DAILY,1512000,PROB,5100,1,0,E,,0,,NULL,9,1512009
NULL,DAILY,1512000,PROB,5300,1,0,E,,0,,NULL,10,1512010
NULL,DAILY,1512100,PROB,0,0,0,E,,0,,NULL,0,1512100
NULL,DAILY,1512100,PROB,4000,1,0,E,,0,,NULL,1,1512101
NULL,DAILY,1512100,PROB,4100,1,0,E,,0,,NULL,2,1512102
NULL,DAILY,1512100,PROB,4200,1,0,E,,0,,NULL,3,1512103
NULL,DAILY,1512100,PROB,4300,1,0,E,,0,,NULL,4,1512104
NULL,DAILY,1512100,PROB,4400,1,0,E,,0,,NULL,5,1512105
NULL,DAILY,1512100,PROB,4500,1,0,E,,0,,NULL,6,1512106
NULL,DAILY,1512100,PROB,4700,1,0,E,,0,,NULL,7,1512107
NULL,DAILY,1512100,PROB,4900,1,0,E,,0,,NULL,8,1512108
NULL,DAILY,1512100,PROB,5100,1,0,E,,0,,NULL,9,1512109
NULL,DAILY,1512100,PROB,5300,1,0,E,,0,,NULL,10,1512110
NULL,DAILY,1512200,PROB,0,0,0,E,,0,,NULL,0,1512200
NULL,DAILY,1512200,PROB,4000,1,0,E,,0,,NULL,1,1512201
NULL,DAILY,1512200,PROB,4100,1,0,E,,0,,NULL,2,1512202
NULL,DAILY,1512200,PROB,4200,1,0,E,,0,,NULL,3,1512203
NULL,DAILY,1512200,PROB,4300,1,0,E,,0,,NULL,4,1512204
NULL,DAILY,1512200,PROB,4400,1,0,E,,0,,NULL,5,1512205
NULL,DAILY,1512200,PROB,4500,1,0,E,,0,,NULL,6,1512206
NULL,DAILY,1512200,PROB,4700,1,0,E,,0,,NULL,7,1512207
NULL,DAILY,1512200,PROB,4900,1,0,E,,0,,NULL,8,1512208
NULL,DAILY,1512200,PROB,5100,1,0,E,,0,,NULL,9,1512209
NULL,DAILY,1512200,PROB,5300,1,0,E,,0,,NULL,10,1512210
NULL,DAILY,1512300,PROB,0,0,0,E,,0,,NULL,0,1512300
NULL,DAILY,1512300,PROB,4000,1,0,E,,0,,NULL,1,1512301
NULL,DAILY,1512300,PROB,4100,1,0,E,,0,,NULL,2,1512302
NULL,DAILY,1512300,PROB,4200,1,0,E,,0,,NULL,3,1512303
NULL,DAILY,1512300,PROB,4300,1,0,E,,0,,NULL,4,1512304
NULL,DAILY,1512300,PROB,4400,1,0,E,,0,,NULL,5,1512305
NULL,DAILY,1512300,PROB,4500,1,0,E,,0,,NULL,6,1512306
NULL,DAILY,1512300,PROB,4700,1,0,E,,0,,NULL,7,1512307
NULL,DAILY,1512300,PROB,4900,1,0,E,,0,,NULL,8,1512308
NULL,DAILY,1512300,PROB,5100,1,0,E,,0,,NULL,9,1512309
NULL,DAILY,1512300,PROB,5300,1,0,E,,0,,NULL,10,1512310
NULL,DAILY,1512400,PROB,0,0,0,E,,0,,NULL,0,1512400
NULL,DAILY,1512400,PROB,4000,1,0,E,,0,,NULL,1,1512401
NULL,DAILY,1512400,PROB,4100,1,0,E,,0,,NULL,2,1512402
NULL,DAILY,1512400,PROB,4200,1,0,E,,0,,NULL,3,1512403
NULL,DAILY,1512400,PROB,4300,1,0,E,,0,,NULL,4,1512404
NULL,DAILY,1512400,PROB,4400,1,0,E,,0,,NULL,5,1512405
NULL,DAILY,1512400,PROB,4500,1,0,E,,0,,NULL,6,1512406
NULL,DAILY,1512400,PROB,4700,1,0,E,,0,,NULL,7,1512407
NULL,DAILY,1512400,PROB,4900,1,0,E,,0,,NULL,8,1512408
NULL,DAILY,1512400,PROB,5100,1,0,E,,0,,NULL,9,1512409
NULL,DAILY,1512400,PROB,5300,1,0,E,,0,,NULL,10,1512410
NULL,DAILY,1512500,PROB,0,0,0,E,,0,,NULL,0,1512500
NULL,DAILY,1512500,PROB,4000,1,0,E,,0,,NULL,1,1512501
NULL,DAILY,1512500,PROB,4100,1,0,E,,0,,NULL,2,1512502
NULL,DAILY,1512500,PROB,4200,1,0,E,,0,,NULL,3,1512503
NULL,DAILY,1512500,PROB,4300,1,0,E,,0,,NULL,4,1512504
NULL,DAILY,1512500,PROB,4400,1,0,E,,0,,NULL,5,1512505
NULL,DAILY,1512500,PROB,4600,1,0,E,,0,,NULL,6,1512506
NULL,DAILY,1512500,PROB,4800,1,0,E,,0,,NULL,7,1512507
NULL,DAILY,1512500,PROB,5000,1,0,E,,0,,NULL,8,1512508
