event_stuff_probability,gashapon_status,group_seq,is_seasonal_gashapon,set_name,stuff_probability,stuff_seq,_key
,1,2002102,1,MBox_Mt_C,1000,750331,750331049
,1,2003102,1,MBox_Mt_C,1000,750331,750331050
,1,2004101,1,MBox_Mt_C,1000,750331,750331051
,1,2004102,1,MBox_Mt_C,1000,750331,750331052
,1,2001103,1,MBox_Mt_C,1000,750331,750331053
,1,2003101,1,MBox_Mt_C,1000,750331,750331054
,1,2501103,1,MBox_Mt_C,0,750331,750331055
,1,2501104,1,MBox_Mt_C,0,750331,750331056
,1,2501105,1,MBox_Mt_C,0,750331,750331057
,1,2501106,1,MBox_Mt_C,0,750331,750331058
,1,8000500,1,MBox_Coin,300,750331,750331059
,1,8001000,1,MBox_Coin,500,750331,750331060
,1,8001500,1,MBox_Coin,100,750331,750331061
,1,8002000,1,MBox_Coin,50,750331,750331062
,1,8002500,1,MBox_Coin,30,750331,750331063
,1,8005000,1,MBox_Coin,15,750331,750331064
,1,8010000,1,MBox_Coin,5,750331,750331065
,1,500001,1,MBox_Unlock_Item,0,750331,750331066
,1,50002,1,MBox_Unlock_2,1000,750331,750331067
,1,50021,1,MBox_Unlock_3,1000,750331,750331068
,1,50036,1,MBox_Unlock_4,1000,750331,750331069
,1,853,1,MBox_TrTicket_3,1000,750332,750332000
,1,852,1,MBox_TrTicket_2,1000,750332,750332001
,1,550301,1,MBox_Artifact,1000,750332,750332002
,1,550302,1,MBox_Artifact,1000,750332,750332003
,1,550303,1,MBox_Artifact,1000,750332,750332004
,1,550304,1,MBox_Artifact,1000,750332,750332005
,1,550305,1,MBox_Artifact,1000,750332,750332006
,1,550306,1,MBox_Artifact,1000,750332,750332007
,1,2503501,1,MBox_Mt_SS,1000,750332,750332008
,1,2503502,1,MBox_Mt_SS,1000,750332,750332009
,1,2503503,1,MBox_Mt_SS,1000,750332,750332010
,1,2501504,1,MBox_Mt_SS,0,750332,750332011
,1,2501505,1,MBox_Mt_SS,0,750332,750332012
,1,2501506,1,MBox_Mt_SS,0,750332,750332013
,1,2501507,1,MBox_Mt_SS,0,750332,750332014
,1,2501508,1,MBox_Mt_SS,0,750332,750332015
,1,2004403,1,MBox_Mt_S,1000,750332,750332016
,1,2001404,1,MBox_Mt_S,1000,750332,750332017
,1,2005408,1,MBox_Mt_S,1000,750332,750332018
,1,2003408,1,MBox_Mt_S,1000,750332,750332019
,1,2501405,1,MBox_Mt_S,0,750332,750332020
,1,2501406,1,MBox_Mt_S,0,750332,750332021
,1,2501407,1,MBox_Mt_S,0,750332,750332022
,1,2501408,1,MBox_Mt_S,0,750332,750332023
,1,2501409,1,MBox_Mt_S,0,750332,750332024
,1,2501410,1,MBox_Mt_S,0,750332,750332025
,1,2501411,1,MBox_Mt_S,0,750332,750332026
,1,2501412,1,MBox_Mt_S,0,750332,750332027
,1,2004302,1,MBox_Mt_A,1000,750332,750332028
,1,2002303,1,MBox_Mt_A,1000,750332,750332029
,1,2005302,1,MBox_Mt_A,1000,750332,750332030
,1,2501303,1,MBox_Mt_A,0,750332,750332031
,1,2501304,1,MBox_Mt_A,0,750332,750332032
,1,2501305,1,MBox_Mt_A,0,750332,750332033
,1,2501306,1,MBox_Mt_A,0,750332,750332034
,1,2501307,1,MBox_Mt_A,0,750332,750332035
,1,2501308,1,MBox_Mt_A,0,750332,750332036
,1,2501309,1,MBox_Mt_A,0,750332,750332037
,1,2501310,1,MBox_Mt_A,0,750332,750332038
,1,2004201,1,MBox_Mt_B,1000,750332,750332039
,1,2004202,1,MBox_Mt_B,1000,750332,750332040
,1,2004203,1,MBox_Mt_B,1000,750332,750332041
,1,2001201,1,MBox_Mt_B,1000,750332,750332042
,1,2002204,1,MBox_Mt_B,1000,750332,750332043
,1,2003203,1,MBox_Mt_B,1000,750332,750332044
,1,2501204,1,MBox_Mt_B,0,750332,750332045
,1,2501205,1,MBox_Mt_B,0,750332,750332046
,1,2501206,1,MBox_Mt_B,0,750332,750332047
,1,2002101,1,MBox_Mt_C,1000,750332,750332048
,1,2002102,1,MBox_Mt_C,1000,750332,750332049
,1,2003102,1,MBox_Mt_C,1000,750332,750332050
,1,2004101,1,MBox_Mt_C,1000,750332,750332051
,1,2004102,1,MBox_Mt_C,1000,750332,750332052
,1,2001103,1,MBox_Mt_C,1000,750332,750332053
,1,2003101,1,MBox_Mt_C,1000,750332,750332054
,1,2501103,1,MBox_Mt_C,0,750332,750332055
,1,2501104,1,MBox_Mt_C,0,750332,750332056
,1,2501105,1,MBox_Mt_C,0,750332,750332057
,1,2501106,1,MBox_Mt_C,0,750332,750332058
,1,8000500,1,MBox_Coin,300,750332,750332059
,1,8001000,1,MBox_Coin,500,750332,750332060
,1,8001500,1,MBox_Coin,100,750332,750332061
,1,8002000,1,MBox_Coin,50,750332,750332062
,1,8002500,1,MBox_Coin,30,750332,750332063
,1,8005000,1,MBox_Coin,15,750332,750332064
,1,8010000,1,MBox_Coin,5,750332,750332065
,1,500001,1,MBox_Unlock_Item,0,750332,750332066
,1,50003,1,MBox_Unlock_2,1000,750332,750332067
,1,50022,1,MBox_Unlock_3,1000,750332,750332068
,1,50037,1,MBox_Unlock_4,1000,750332,750332069
,1,853,1,MBox_TrTicket_3,1000,750333,750333000
,1,852,1,MBox_TrTicket_2,1000,750333,750333001
,1,550301,1,MBox_Artifact,1000,750333,750333002
,1,550302,1,MBox_Artifact,1000,750333,750333003
,1,550303,1,MBox_Artifact,1000,750333,750333004
,1,550304,1,MBox_Artifact,1000,750333,750333005
,1,550305,1,MBox_Artifact,1000,750333,750333006
,1,550306,1,MBox_Artifact,1000,750333,750333007
,1,2503501,1,MBox_Mt_SS,1000,750333,750333008
,1,2503502,1,MBox_Mt_SS,1000,750333,750333009
,1,2503503,1,MBox_Mt_SS,1000,750333,750333010
,1,2501504,1,MBox_Mt_SS,0,750333,750333011
,1,2501505,1,MBox_Mt_SS,0,750333,750333012
,1,2501506,1,MBox_Mt_SS,0,750333,750333013
,1,2501507,1,MBox_Mt_SS,0,750333,750333014
,1,2501508,1,MBox_Mt_SS,0,750333,750333015
,1,2004403,1,MBox_Mt_S,1000,750333,750333016
,1,2001404,1,MBox_Mt_S,1000,750333,750333017
,1,2005408,1,MBox_Mt_S,1000,750333,750333018
,1,2003408,1,MBox_Mt_S,1000,750333,750333019
,1,2501405,1,MBox_Mt_S,0,750333,750333020
,1,2501406,1,MBox_Mt_S,0,750333,750333021
,1,2501407,1,MBox_Mt_S,0,750333,750333022
,1,2501408,1,MBox_Mt_S,0,750333,750333023
,1,2501409,1,MBox_Mt_S,0,750333,750333024
,1,2501410,1,MBox_Mt_S,0,750333,750333025
,1,2501411,1,MBox_Mt_S,0,750333,750333026
,1,2501412,1,MBox_Mt_S,0,750333,750333027
,1,2004302,1,MBox_Mt_A,1000,750333,750333028
,1,2002303,1,MBox_Mt_A,1000,750333,750333029
,1,2005302,1,MBox_Mt_A,1000,750333,750333030
,1,2501303,1,MBox_Mt_A,0,750333,750333031
,1,2501304,1,MBox_Mt_A,0,750333,750333032
,1,2501305,1,MBox_Mt_A,0,750333,750333033
,1,2501306,1,MBox_Mt_A,0,750333,750333034
,1,2501307,1,MBox_Mt_A,0,750333,750333035
,1,2501308,1,MBox_Mt_A,0,750333,750333036
,1,2501309,1,MBox_Mt_A,0,750333,750333037
,1,2501310,1,MBox_Mt_A,0,750333,750333038
,1,2004201,1,MBox_Mt_B,1000,750333,750333039
,1,2004202,1,MBox_Mt_B,1000,750333,750333040
,1,2004203,1,MBox_Mt_B,1000,750333,750333041
,1,2001201,1,MBox_Mt_B,1000,750333,750333042
,1,2002204,1,MBox_Mt_B,1000,750333,750333043
,1,2003203,1,MBox_Mt_B,1000,750333,750333044
,1,2501204,1,MBox_Mt_B,0,750333,750333045
,1,2501205,1,MBox_Mt_B,0,750333,750333046
,1,2501206,1,MBox_Mt_B,0,750333,750333047
,1,2002101,1,MBox_Mt_C,1000,750333,750333048
,1,2002102,1,MBox_Mt_C,1000,750333,750333049
,1,2003102,1,MBox_Mt_C,1000,750333,750333050
,1,2004101,1,MBox_Mt_C,1000,750333,750333051
,1,2004102,1,MBox_Mt_C,1000,750333,750333052
,1,2001103,1,MBox_Mt_C,1000,750333,750333053
,1,2003101,1,MBox_Mt_C,1000,750333,750333054
,1,2501103,1,MBox_Mt_C,0,750333,750333055
,1,2501104,1,MBox_Mt_C,0,750333,750333056
,1,2501105,1,MBox_Mt_C,0,750333,750333057
,1,2501106,1,MBox_Mt_C,0,750333,750333058
,1,8000500,1,MBox_Coin,300,750333,750333059
,1,8001000,1,MBox_Coin,500,750333,750333060
,1,8001500,1,MBox_Coin,100,750333,750333061
,1,8002000,1,MBox_Coin,50,750333,750333062
,1,8002500,1,MBox_Coin,30,750333,750333063
,1,8005000,1,MBox_Coin,15,750333,750333064
,1,8010000,1,MBox_Coin,5,750333,750333065
,1,500001,1,MBox_Unlock_Item,0,750333,750333066
,1,50004,1,MBox_Unlock_2,1000,750333,750333067
,1,50023,1,MBox_Unlock_3,1000,750333,750333068
,1,50038,1,MBox_Unlock_4,1000,750333,750333069
,1,853,1,MBox_TrTicket_3,1000,750334,750334000
,1,852,1,MBox_TrTicket_2,1000,750334,750334001
,1,550301,1,MBox_Artifact,1000,750334,750334002
,1,550302,1,MBox_Artifact,1000,750334,750334003
,1,550303,1,MBox_Artifact,1000,750334,750334004
,1,550304,1,MBox_Artifact,1000,750334,750334005
,1,550305,1,MBox_Artifact,1000,750334,750334006
,1,550306,1,MBox_Artifact,1000,750334,750334007
,1,2503501,1,MBox_Mt_SS,1000,750334,750334008
,1,2503502,1,MBox_Mt_SS,1000,750334,750334009
,1,2503503,1,MBox_Mt_SS,1000,750334,750334010
,1,2501504,1,MBox_Mt_SS,0,750334,750334011
,1,2501505,1,MBox_Mt_SS,0,750334,750334012
,1,2501506,1,MBox_Mt_SS,0,750334,750334013
,1,2501507,1,MBox_Mt_SS,0,750334,750334014
,1,2501508,1,MBox_Mt_SS,0,750334,750334015
,1,2004403,1,MBox_Mt_S,1000,750334,750334016
,1,2001404,1,MBox_Mt_S,1000,750334,750334017
,1,2005408,1,MBox_Mt_S,1000,750334,750334018
,1,2003408,1,MBox_Mt_S,1000,750334,750334019
,1,2501405,1,MBox_Mt_S,0,750334,750334020
,1,2501406,1,MBox_Mt_S,0,750334,750334021
,1,2501407,1,MBox_Mt_S,0,750334,750334022
,1,2501408,1,MBox_Mt_S,0,750334,750334023
,1,2501409,1,MBox_Mt_S,0,750334,750334024
,1,2501410,1,MBox_Mt_S,0,750334,750334025
,1,2501411,1,MBox_Mt_S,0,750334,750334026
,1,2501412,1,MBox_Mt_S,0,750334,750334027
,1,2004302,1,MBox_Mt_A,1000,750334,750334028
,1,2002303,1,MBox_Mt_A,1000,750334,750334029
,1,2005302,1,MBox_Mt_A,1000,750334,750334030
,1,2501303,1,MBox_Mt_A,0,750334,750334031
,1,2501304,1,MBox_Mt_A,0,750334,750334032
,1,2501305,1,MBox_Mt_A,0,750334,750334033
,1,2501306,1,MBox_Mt_A,0,750334,750334034
,1,2501307,1,MBox_Mt_A,0,750334,750334035
,1,2501308,1,MBox_Mt_A,0,750334,750334036
,1,2501309,1,MBox_Mt_A,0,750334,750334037
,1,2501310,1,MBox_Mt_A,0,750334,750334038
,1,2004201,1,MBox_Mt_B,1000,750334,750334039
,1,2004202,1,MBox_Mt_B,1000,750334,750334040
,1,2004203,1,MBox_Mt_B,1000,750334,750334041
,1,2001201,1,MBox_Mt_B,1000,750334,750334042
,1,2002204,1,MBox_Mt_B,1000,750334,750334043
,1,2003203,1,MBox_Mt_B,1000,750334,750334044
,1,2501204,1,MBox_Mt_B,0,750334,750334045
,1,2501205,1,MBox_Mt_B,0,750334,750334046
,1,2501206,1,MBox_Mt_B,0,750334,750334047
,1,2002101,1,MBox_Mt_C,1000,750334,750334048
,1,2002102,1,MBox_Mt_C,1000,750334,750334049
,1,2003102,1,MBox_Mt_C,1000,750334,750334050
,1,2004101,1,MBox_Mt_C,1000,750334,750334051
,1,2004102,1,MBox_Mt_C,1000,750334,750334052
,1,2001103,1,MBox_Mt_C,1000,750334,750334053
,1,2003101,1,MBox_Mt_C,1000,750334,750334054
,1,2501103,1,MBox_Mt_C,0,750334,750334055
,1,2501104,1,MBox_Mt_C,0,750334,750334056
,1,2501105,1,MBox_Mt_C,0,750334,750334057
,1,2501106,1,MBox_Mt_C,0,750334,750334058
,1,8000500,1,MBox_Coin,300,750334,750334059
,1,8001000,1,MBox_Coin,500,750334,750334060
,1,8001500,1,MBox_Coin,100,750334,750334061
,1,8002000,1,MBox_Coin,50,750334,750334062
,1,8002500,1,MBox_Coin,30,750334,750334063
,1,8005000,1,MBox_Coin,15,750334,750334064
,1,8010000,1,MBox_Coin,5,750334,750334065
,1,500001,1,MBox_Unlock_Item,1000,750334,750334066
,1,50006,1,MBox_Unlock_2,1000,750334,750334067
,1,50025,1,MBox_Unlock_3,1000,750334,750334068
,1,50040,1,MBox_Unlock_4,1000,750334,750334069
,0,2001501,1,Dough_Mt_SS,0,80001,80001000
,0,2001502,1,Dough_Mt_SS,0,80001,80001001
,0,2001503,1,Dough_Mt_SS,0,80001,80001002
,0,2001504,1,Dough_Mt_SS,0,80001,80001003
,0,2002501,1,Dough_Mt_SS,0,80001,80001004
,0,2002502,1,Dough_Mt_SS,0,80001,80001005
,0,2002503,1,Dough_Mt_SS,0,80001,80001006
,0,2002504,1,Dough_Mt_SS,0,80001,80001007
,0,2002505,1,Dough_Mt_SS,0,80001,80001008
,0,2002506,1,Dough_Mt_SS,0,80001,80001009
,0,2003501,1,Dough_Mt_SS,0,80001,80001010
,0,2003502,1,Dough_Mt_SS,0,80001,80001011
,0,2003503,1,Dough_Mt_SS,0,80001,80001012
,0,2003504,1,Dough_Mt_SS,0,80001,80001013
,0,2003505,1,Dough_Mt_SS,0,80001,80001014
,0,2003506,1,Dough_Mt_SS,0,80001,80001015
,0,2501501,1,Dough_Mt_SS,0,80001,80001016
,0,2501502,1,Dough_Mt_SS,0,80001,80001017
,0,2501503,1,Dough_Mt_SS,0,80001,80001018
,0,2004501,1,Dough_Mt_SS,0,80001,80001019
,0,2004502,1,Dough_Mt_SS,0,80001,80001020
,0,2004503,1,Dough_Mt_SS,0,80001,80001021
,0,2004504,1,Dough_Mt_SS,0,80001,80001022
,0,2004505,1,Dough_Mt_SS,0,80001,80001023
,0,2004506,1,Dough_Mt_SS,0,80001,80001024
,0,2004507,1,Dough_Mt_SS,0,80001,80001025
,0,2502501,1,Dough_Mt_SS,0,80001,80001026
,0,2502502,1,Dough_Mt_SS,0,80001,80001027
,0,2502503,1,Dough_Mt_SS,0,80001,80001028
,1,2001401,1,Dough_Mt_S,30,80001,80001029
,1,2001402,1,Dough_Mt_S,40,80001,80001030
,1,2001403,1,Dough_Mt_S,30,80001,80001031
,1,2001404,1,Dough_Mt_S,40,80001,80001032
,1,2001405,1,Dough_Mt_S,30,80001,80001033
,1,2001406,1,Dough_Mt_S,20,80001,80001034
,1,2001407,1,Dough_Mt_S,20,80001,80001035
,1,2001408,1,Dough_Mt_S,20,80001,80001036
,1,2001409,1,Dough_Mt_S,40,80001,80001037
,1,2002401,1,Dough_Mt_S,30,80001,80001038
,1,2002402,1,Dough_Mt_S,20,80001,80001039
,1,2002403,1,Dough_Mt_S,30,80001,80001040
,1,2002404,1,Dough_Mt_S,35,80001,80001041
,1,2002405,1,Dough_Mt_S,30,80001,80001042
,1,2002406,1,Dough_Mt_S,20,80001,80001043
,1,2002407,1,Dough_Mt_S,30,80001,80001044
,1,2002408,1,Dough_Mt_S,25,80001,80001045
,1,2002409,1,Dough_Mt_S,20,80001,80001046
,1,2002410,1,Dough_Mt_S,20,80001,80001047
,1,2002411,1,Dough_Mt_S,30,80001,80001048
,1,2003401,1,Dough_Mt_S,30,80001,80001049
,1,2003402,1,Dough_Mt_S,35,80001,80001050
,1,2003403,1,Dough_Mt_S,35,80001,80001051
,1,2003404,1,Dough_Mt_S,25,80001,80001052
,1,2003405,1,Dough_Mt_S,25,80001,80001053
,1,2003406,1,Dough_Mt_S,30,80001,80001054
,1,2003407,1,Dough_Mt_S,35,80001,80001055
,1,2003408,1,Dough_Mt_S,35,80001,80001056
,1,2003409,1,Dough_Mt_S,35,80001,80001057
,0,2003410,1,Dough_Mt_S,0,80001,80001058
,1,2501401,1,Dough_Mt_S,25,80001,80001059
,1,2501402,1,Dough_Mt_S,35,80001,80001060
,1,2501403,1,Dough_Mt_S,20,80001,80001061
,1,2501404,1,Dough_Mt_S,5,80001,80001062
,1,2004401,1,Dough_Mt_S,10,80001,80001063
,1,2004402,1,Dough_Mt_S,10,80001,80001064
,1,2004403,1,Dough_Mt_S,10,80001,80001065
,1,2004404,1,Dough_Mt_S,10,80001,80001066
,1,2004405,1,Dough_Mt_S,10,80001,80001067
,1,2004406,1,Dough_Mt_S,10,80001,80001068
,1,2004407,1,Dough_Mt_S,10,80001,80001069
,0,2502401,1,Dough_Mt_S,10,80001,80001070
,0,2502402,1,Dough_Mt_S,10,80001,80001071
,0,2502403,1,Dough_Mt_S,10,80001,80001072
,0,2502404,1,Dough_Mt_S,10,80001,80001073
,0,7770100,1,Dough_Gem,0,80001,80001074
,0,7770080,1,Dough_Gem,0,80001,80001075
,0,7770050,1,Dough_Gem,0,80001,80001076
,0,7770030,1,Dough_Gem,0,80001,80001077
,0,7770020,1,Dough_Gem,0,80001,80001078
,0,7770015,1,Dough_Gem,0,80001,80001079
,0,7770010,1,Dough_Gem,0,80001,80001080
,0,7770007,1,Dough_Gem,0,80001,80001081
,1,7770005,1,Dough_Gem,20,80001,80001082
,1,7770003,1,Dough_Gem,380,80001,80001083
,1,7770001,1,Dough_Gem,600,80001,80001084
,0,8050000,1,Dough_Coin,0,80001,80001085
,0,8040000,1,Dough_Coin,0,80001,80001086
,0,8030000,1,Dough_Coin,0,80001,80001087
,0,8020000,1,Dough_Coin,0,80001,80001088
,1,8010000,1,Dough_Coin,50,80001,80001089
,1,8008000,1,Dough_Coin,100,80001,80001090
,1,8005000,1,Dough_Coin,200,80001,80001091
,1,8003000,1,Dough_Coin,300,80001,80001092
,1,8002000,1,Dough_Coin,250,80001,80001093
,1,8001000,1,Dough_Coin,100,80001,80001094
,0,7408000,1,Dough_Powder,0,80001,80001095
,0,7406000,1,Dough_Powder,0,80001,80001096
,0,7405000,1,Dough_Powder,0,80001,80001097
,0,7404000,1,Dough_Powder,0,80001,80001098
,0,7403000,1,Dough_Powder,0,80001,80001099
,0,7402000,1,Dough_Powder,0,80001,80001100
,0,7401000,1,Dough_Powder,0,80001,80001101
,1,7400800,1,Dough_Powder,100,80001,80001102
,1,7400500,1,Dough_Powder,200,80001,80001103
,1,7400400,1,Dough_Powder,250,80001,80001104
,1,7400200,1,Dough_Powder,250,80001,80001105
,1,7400100,1,Dough_Powder,200,80001,80001106
,0,7220050,1,Dough_Life,0,80001,80001107
,0,7220030,1,Dough_Life,0,80001,80001108
,1,7220020,1,Dough_Life,100,80001,80001109
,1,7220010,1,Dough_Life,300,80001,80001110
,1,7220005,1,Dough_Life,600,80001,80001111
,0,7330020,1,Dough_Key,0,80001,80001112
,0,7330015,1,Dough_Key,0,80001,80001113
,0,7330010,1,Dough_Key,0,80001,80001114
,1,7330005,1,Dough_Key,100,80001,80001115
,1,7330003,1,Dough_Key,900,80001,80001116
,0,7111000,1,Dough_AP,0,80001,80001117
,0,7110800,1,Dough_AP,0,80001,80001118
,0,7110500,1,Dough_AP,0,80001,80001119
,1,7110300,1,Dough_AP,100,80001,80001120
,1,7110200,1,Dough_AP,400,80001,80001121
,1,7110100,1,Dough_AP,500,80001,80001122
,0,4001,1,Dough_TrInven,0,80001,80001123
,0,4002,1,Dough_TrInven,0,80001,80001124
,1,4003,1,Dough_TrInven,10,80001,80001125
,1,4004,1,Dough_TrInven,990,80001,80001126
,0,2210,1,Dough_BS,0,80001,80001127
,0,2207,1,Dough_BS,0,80001,80001128
,0,2205,1,Dough_BS,0,80001,80001129
,1,2203,1,Dough_BS,30,80001,80001130
,1,2201,1,Dough_BS,970,80001,80001131
,1,853,1,Dough_TrTkt_AS,1000,80001,80001132
,1,852,1,Dough_TrTkt_BA,1000,80001,80001133
,0,838,1,Dough_STr,0,80001,80001134
,0,834,1,Dough_STr,0,80001,80001135
,0,832,1,Dough_STr,0,80001,80001136
,0,1700501,1,Dough_Tr_XP,0,80001,80001137
,0,1700401,1,Dough_Tr_XP,0,80001,80001138
,0,1700301,1,Dough_Tr_XP,0,80001,80001139
,1,1700201,1,Dough_Tr_XP,200,80001,80001140
,1,1700101,1,Dough_Tr_XP,800,80001,80001141
,1,2001501,1,Dough_Mt_SS,20,80002,80002000
,1,2001502,1,Dough_Mt_SS,20,80002,80002001
,1,2001503,1,Dough_Mt_SS,10,80002,80002002
,1,2001504,1,Dough_Mt_SS,70,80002,80002003
,1,2002501,1,Dough_Mt_SS,20,80002,80002004
,1,2002502,1,Dough_Mt_SS,20,80002,80002005
,1,2002503,1,Dough_Mt_SS,70,80002,80002006
,1,2002504,1,Dough_Mt_SS,20,80002,80002007
,1,2002505,1,Dough_Mt_SS,70,80002,80002008
,1,2002506,1,Dough_Mt_SS,70,80002,80002009
,1,2003501,1,Dough_Mt_SS,50,80002,80002010
,1,2003502,1,Dough_Mt_SS,20,80002,80002011
,1,2003503,1,Dough_Mt_SS,85,80002,80002012
,1,2003504,1,Dough_Mt_SS,70,80002,80002013
,1,2003505,1,Dough_Mt_SS,50,80002,80002014
,1,2003506,1,Dough_Mt_SS,70,80002,80002015
,1,2501501,1,Dough_Mt_SS,65,80002,80002016
,1,2501502,1,Dough_Mt_SS,55,80002,80002017
,1,2501503,1,Dough_Mt_SS,50,80002,80002018
,1,2004501,1,Dough_Mt_SS,20,80002,80002019
,1,2004502,1,Dough_Mt_SS,10,80002,80002020
,1,2004503,1,Dough_Mt_SS,10,80002,80002021
,1,2004504,1,Dough_Mt_SS,10,80002,80002022
,1,2004505,1,Dough_Mt_SS,10,80002,80002023
,1,2004506,1,Dough_Mt_SS,10,80002,80002024
,1,2004507,1,Dough_Mt_SS,10,80002,80002025
,0,2502501,1,Dough_Mt_SS,5,80002,80002026
,0,2502502,1,Dough_Mt_SS,5,80002,80002027
,0,2502503,1,Dough_Mt_SS,5,80002,80002028
,1,2001401,1,Dough_Mt_S,30,80002,80002029
,1,2001402,1,Dough_Mt_S,40,80002,80002030
,1,2001403,1,Dough_Mt_S,30,80002,80002031
,1,2001404,1,Dough_Mt_S,40,80002,80002032
,1,2001405,1,Dough_Mt_S,30,80002,80002033
,1,2001406,1,Dough_Mt_S,20,80002,80002034
,1,2001407,1,Dough_Mt_S,20,80002,80002035
,1,2001408,1,Dough_Mt_S,20,80002,80002036
,1,2001409,1,Dough_Mt_S,40,80002,80002037
,1,2002401,1,Dough_Mt_S,30,80002,80002038
,1,2002402,1,Dough_Mt_S,20,80002,80002039
,1,2002403,1,Dough_Mt_S,30,80002,80002040
,1,2002404,1,Dough_Mt_S,35,80002,80002041
,1,2002405,1,Dough_Mt_S,30,80002,80002042
,1,2002406,1,Dough_Mt_S,20,80002,80002043
,1,2002407,1,Dough_Mt_S,30,80002,80002044
,1,2002408,1,Dough_Mt_S,25,80002,80002045
,1,2002409,1,Dough_Mt_S,20,80002,80002046
,1,2002410,1,Dough_Mt_S,20,80002,80002047
,1,2002411,1,Dough_Mt_S,30,80002,80002048
,1,2003401,1,Dough_Mt_S,30,80002,80002049
,1,2003402,1,Dough_Mt_S,35,80002,80002050
,1,2003403,1,Dough_Mt_S,35,80002,80002051
,1,2003404,1,Dough_Mt_S,25,80002,80002052
,1,2003405,1,Dough_Mt_S,25,80002,80002053
,1,2003406,1,Dough_Mt_S,30,80002,80002054
,1,2003407,1,Dough_Mt_S,35,80002,80002055
,1,2003408,1,Dough_Mt_S,35,80002,80002056
,1,2003409,1,Dough_Mt_S,35,80002,80002057
,0,2003410,1,Dough_Mt_S,0,80002,80002058
,1,2501401,1,Dough_Mt_S,25,80002,80002059
,1,2501402,1,Dough_Mt_S,35,80002,80002060
,1,2501403,1,Dough_Mt_S,20,80002,80002061
,1,2501404,1,Dough_Mt_S,5,80002,80002062
,1,2004401,1,Dough_Mt_S,10,80002,80002063
,1,2004402,1,Dough_Mt_S,10,80002,80002064
,1,2004403,1,Dough_Mt_S,10,80002,80002065
,1,2004404,1,Dough_Mt_S,10,80002,80002066
,1,2004405,1,Dough_Mt_S,10,80002,80002067
,1,2004406,1,Dough_Mt_S,10,80002,80002068
,1,2004407,1,Dough_Mt_S,10,80002,80002069
,0,2502401,1,Dough_Mt_S,10,80002,80002070
,0,2502402,1,Dough_Mt_S,10,80002,80002071
,0,2502403,1,Dough_Mt_S,10,80002,80002072
,0,2502404,1,Dough_Mt_S,10,80002,80002073
,0,7770100,1,Dough_Gem,0,80002,80002074
,0,7770080,1,Dough_Gem,0,80002,80002075
,0,7770050,1,Dough_Gem,0,80002,80002076
,0,7770030,1,Dough_Gem,0,80002,80002077
,0,7770020,1,Dough_Gem,0,80002,80002078
,1,7770015,1,Dough_Gem,10,80002,80002079
,1,7770010,1,Dough_Gem,20,80002,80002080
,1,7770007,1,Dough_Gem,80,80002,80002081
,1,7770005,1,Dough_Gem,390,80002,80002082
,1,7770003,1,Dough_Gem,500,80002,80002083
,0,7770001,1,Dough_Gem,0,80002,80002084
,0,8050000,1,Dough_Coin,0,80002,80002085
,0,8040000,1,Dough_Coin,0,80002,80002086
,0,8030000,1,Dough_Coin,0,80002,80002087
,1,8020000,1,Dough_Coin,30,80002,80002088
,1,8010000,1,Dough_Coin,170,80002,80002089
,1,8008000,1,Dough_Coin,300,80002,80002090
,1,8005000,1,Dough_Coin,300,80002,80002091
,1,8003000,1,Dough_Coin,200,80002,80002092
,0,8002000,1,Dough_Coin,0,80002,80002093
,0,8001000,1,Dough_Coin,0,80002,80002094
,0,7408000,1,Dough_Powder,0,80002,80002095
,0,7406000,1,Dough_Powder,0,80002,80002096
,0,7405000,1,Dough_Powder,0,80002,80002097
,0,7404000,1,Dough_Powder,0,80002,80002098
,1,7403000,1,Dough_Powder,10,80002,80002099
,1,7402000,1,Dough_Powder,40,80002,80002100
,1,7401000,1,Dough_Powder,150,80002,80002101
,1,7400800,1,Dough_Powder,250,80002,80002102
,1,7400500,1,Dough_Powder,300,80002,80002103
,1,7400400,1,Dough_Powder,250,80002,80002104
,0,7400200,1,Dough_Powder,0,80002,80002105
,0,7400100,1,Dough_Powder,0,80002,80002106
,0,7220050,1,Dough_Life,0,80002,80002107
,1,7220030,1,Dough_Life,200,80002,80002108
,1,7220020,1,Dough_Life,400,80002,80002109
,1,7220010,1,Dough_Life,400,80002,80002110
,0,7220005,1,Dough_Life,0,80002,80002111
,0,7330020,1,Dough_Key,0,80002,80002112
,0,7330015,1,Dough_Key,0,80002,80002113
,1,7330010,1,Dough_Key,100,80002,80002114
,1,7330005,1,Dough_Key,500,80002,80002115
,1,7330003,1,Dough_Key,400,80002,80002116
,0,7111000,1,Dough_AP,0,80002,80002117
,0,7110800,1,Dough_AP,0,80002,80002118
,0,7110500,1,Dough_AP,50,80002,80002119
,1,7110300,1,Dough_AP,250,80002,80002120
,1,7110200,1,Dough_AP,700,80002,80002121
,0,7110100,1,Dough_AP,0,80002,80002122
,0,4001,1,Dough_TrInven,0,80002,80002123
,1,4002,1,Dough_TrInven,10,80002,80002124
,1,4003,1,Dough_TrInven,40,80002,80002125
,1,4004,1,Dough_TrInven,950,80002,80002126
,0,2210,1,Dough_BS,0,80002,80002127
,0,2207,1,Dough_BS,0,80002,80002128
,1,2205,1,Dough_BS,10,80002,80002129
,1,2203,1,Dough_BS,140,80002,80002130
