BasicEnergy,Gender,Id_1,Id_10,Id_2,Id_3,Id_4,Id_5,Id_6,Id_7,Id_8,Id_9,OwnedPriority,PurchaseType,ResourceKeyString,SecondaryResourceKeyString,SubKey_1,SubKey_10,SubKey_2,SubKey_3,SubKey_4,SubKey_5,SubKey_6,SubKey_7,SubKey_8,SubKey_9,UnlockId,Value_1,Value_10,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7,Value_8,Value_9,_key
0,0,1028,,1004,1005,,,,,,,0,0,tr_ga208_m,,0,,0,0,,,,,,,0,50,,1085,1250,,,,,,,13164104
0,0,1028,,1004,1005,,,,,,,0,0,tr_ga208_m,,0,,0,0,,,,,,,0,50,,1090,1250,,,,,,,13164105
0,0,1028,,1004,1005,,,,,,,0,0,tr_ga208_m,,0,,0,0,,,,,,,0,50,,1095,1250,,,,,,,13164106
0,0,1028,,1004,1005,,,,,,,0,0,tr_ga208_m,,0,,0,0,,,,,,,0,50,,1100,1250,,,,,,,13164107
0,0,1028,,1004,1005,,,,,,,0,0,tr_ga208_m,,0,,0,0,,,,,,,0,50,,1105,1250,,,,,,,13164108
0,0,1028,,1004,1005,,,,,,,0,0,tr_ga208_m,,0,,0,0,,,,,,,0,50,,1110,1250,,,,,,,13164109
0,0,1028,,1004,1005,,,,,,,0,0,tr_ga208_m,,0,,0,0,,,,,,,0,50,,1120,1250,,,,,,,13164110
0,0,1059,,1142,,,,,,,,0,0,tr_ga209_m,,,,,,,,,,,,0,300,,400,,,,,,,,13165001
0,0,1059,,1142,,,,,,,,0,0,tr_ga209_m,,,,,,,,,,,,0,400,,410,,,,,,,,13165002
0,0,1059,,1142,,,,,,,,0,0,tr_ga209_m,,,,,,,,,,,,0,400,,420,,,,,,,,13165003
0,0,1059,,1142,,,,,,,,0,0,tr_ga209_m,,,,,,,,,,,,0,500,,430,,,,,,,,13165004
0,0,1059,,1142,,,,,,,,0,0,tr_ga209_m,,,,,,,,,,,,0,500,,440,,,,,,,,13165005
0,0,1059,,1142,,,,,,,,0,0,tr_ga209_m,,,,,,,,,,,,0,600,,450,,,,,,,,13165006
0,0,1059,,1142,,,,,,,,0,0,tr_ga209_m,,,,,,,,,,,,0,600,,460,,,,,,,,13165007
0,0,1059,,1142,,,,,,,,0,0,tr_ga209_m,,,,,,,,,,,,0,700,,470,,,,,,,,13165008
0,0,1059,,1142,,,,,,,,0,0,tr_ga209_m,,,,,,,,,,,,0,700,,480,,,,,,,,13165009
0,0,1059,,1142,,,,,,,,0,0,tr_ga209,,,,,,,,,,,,0,100,,100,,,,,,,,1316501
0,0,1059,,1142,,,,,,,,0,0,tr_ga209_m,,,,,,,,,,,,0,800,,500,,,,,,,,13165010
0,0,1059,,1142,,,,,,,,0,0,tr_ga209,,,,,,,,,,,,0,100,,110,,,,,,,,1316502
0,0,1059,,1142,,,,,,,,0,0,tr_ga209,,,,,,,,,,,,0,200,,120,,,,,,,,1316503
0,0,1059,,1142,,,,,,,,0,0,tr_ga209,,,,,,,,,,,,0,200,,130,,,,,,,,1316504
0,0,1059,,1142,,,,,,,,0,0,tr_ga209,,,,,,,,,,,,0,300,,140,,,,,,,,1316505
0,0,1059,,1142,,,,,,,,0,0,tr_ga209,,,,,,,,,,,,0,300,,150,,,,,,,,1316506
0,0,1059,,1142,,,,,,,,0,0,tr_ga209,,,,,,,,,,,,0,400,,160,,,,,,,,1316507
0,0,1059,,1142,,,,,,,,0,0,tr_ga209,,,,,,,,,,,,0,400,,170,,,,,,,,1316508
0,0,1059,,1142,,,,,,,,0,0,tr_ga209,,,,,,,,,,,,0,500,,180,,,,,,,,1316509
0,0,1059,,1142,,,,,,,,0,0,tr_ga209,,,,,,,,,,,,0,600,,200,,,,,,,,1316510
0,0,1059,,1142,,,,,,,,0,0,tr_ga209_m,,,,,,,,,,,,0,500,,500,,,,,,,,13165101
0,0,1059,,1142,,,,,,,,0,0,tr_ga209_m,,,,,,,,,,,,0,600,,510,,,,,,,,13165102
0,0,1059,,1142,,,,,,,,0,0,tr_ga209_m,,,,,,,,,,,,0,600,,520,,,,,,,,13165103
0,0,1059,,1142,,,,,,,,0,0,tr_ga209_m,,,,,,,,,,,,0,700,,530,,,,,,,,13165104
0,0,1059,,1142,,,,,,,,0,0,tr_ga209_m,,,,,,,,,,,,0,700,,540,,,,,,,,13165105
0,0,1059,,1142,,,,,,,,0,0,tr_ga209_m,,,,,,,,,,,,0,800,,550,,,,,,,,13165106
0,0,1059,,1142,,,,,,,,0,0,tr_ga209_m,,,,,,,,,,,,0,800,,560,,,,,,,,13165107
0,0,1059,,1142,,,,,,,,0,0,tr_ga209_m,,,,,,,,,,,,0,900,,570,,,,,,,,13165108
0,0,1059,,1142,,,,,,,,0,0,tr_ga209_m,,,,,,,,,,,,0,900,,580,,,,,,,,13165109
0,0,1059,,1142,,,,,,,,0,0,tr_ga209_m,,,,,,,,,,,,0,1000,,600,,,,,,,,13165110
0,0,1004,,,,,,,,,,0,0,tr_event_01,,0,,,,,,,,,,0,1050,,,,,,,,,,1500101
0,0,1004,,,,,,,,,,0,0,tr_event_01,,0,,,,,,,,,,0,1055,,,,,,,,,,1500102
0,0,1004,,,,,,,,,,0,0,tr_event_01,,0,,,,,,,,,,0,1060,,,,,,,,,,1500103
0,0,1004,,,,,,,,,,0,0,tr_event_01,,0,,,,,,,,,,0,1065,,,,,,,,,,1500104
0,0,1004,,,,,,,,,,0,0,tr_event_01,,0,,,,,,,,,,0,1070,,,,,,,,,,1500105
0,0,1004,,,,,,,,,,0,0,tr_event_01,,0,,,,,,,,,,0,1075,,,,,,,,,,1500106
0,0,1004,,,,,,,,,,0,0,tr_event_01,,0,,,,,,,,,,0,1080,,,,,,,,,,1500107
0,0,1004,,,,,,,,,,0,0,tr_event_01,,0,,,,,,,,,,0,1085,,,,,,,,,,1500108
0,0,1004,,,,,,,,,,0,0,tr_event_01,,0,,,,,,,,,,0,1090,,,,,,,,,,1500109
0,0,1004,,,,,,,,,,0,0,tr_event_01,,0,,,,,,,,,,0,1100,,,,,,,,,,1500110
0,0,,,,,,,,,,,0,0,tr_event_03,,,,,,,,,,,,0,,,,,,,,,,,1500301
0,0,,,,,,,,,,,0,0,tr_event_03,,,,,,,,,,,,0,,,,,,,,,,,1500302
0,0,,,,,,,,,,,0,0,tr_event_03,,,,,,,,,,,,0,,,,,,,,,,,1500303
0,0,,,,,,,,,,,0,0,tr_event_03,,,,,,,,,,,,0,,,,,,,,,,,1500304
0,0,,,,,,,,,,,0,0,tr_event_03,,,,,,,,,,,,0,,,,,,,,,,,1500305
0,0,,,,,,,,,,,0,0,tr_event_03,,,,,,,,,,,,0,,,,,,,,,,,1500306
0,0,,,,,,,,,,,0,0,tr_event_03,,,,,,,,,,,,0,,,,,,,,,,,1500307
0,0,,,,,,,,,,,0,0,tr_event_03,,,,,,,,,,,,0,,,,,,,,,,,1500308
0,0,,,,,,,,,,,0,0,tr_event_03,,,,,,,,,,,,0,,,,,,,,,,,1500309
0,0,,,,,,,,,,,0,0,tr_event_03,,,,,,,,,,,,0,,,,,,,,,,,1500310
0,0,,,,,,,,,,,0,0,tr_level_01,,,,,,,,,,,,0,,,,,,,,,,,1500401
0,0,,,,,,,,,,,0,0,tr_level_01,,,,,,,,,,,,0,,,,,,,,,,,1500402
0,0,,,,,,,,,,,0,0,tr_level_01,,,,,,,,,,,,0,,,,,,,,,,,1500403
0,0,,,,,,,,,,,0,0,tr_level_01,,,,,,,,,,,,0,,,,,,,,,,,1500404
0,0,,,,,,,,,,,0,0,tr_level_01,,,,,,,,,,,,0,,,,,,,,,,,1500405
0,0,,,,,,,,,,,0,0,tr_level_01,,,,,,,,,,,,0,,,,,,,,,,,1500406
0,0,,,,,,,,,,,0,0,tr_level_01,,,,,,,,,,,,0,,,,,,,,,,,1500407
0,0,,,,,,,,,,,0,0,tr_level_01,,,,,,,,,,,,0,,,,,,,,,,,1500408
0,0,,,,,,,,,,,0,0,tr_level_01,,,,,,,,,,,,0,,,,,,,,,,,1500409
0,0,,,,,,,,,,,0,0,tr_level_01,,,,,,,,,,,,0,,,,,,,,,,,1500410
0,0,,,,,,,,,,,0,0,tr_level_02,,,,,,,,,,,,0,,,,,,,,,,,1500501
0,0,,,,,,,,,,,0,0,tr_level_02,,,,,,,,,,,,0,,,,,,,,,,,1500502
0,0,,,,,,,,,,,0,0,tr_level_02,,,,,,,,,,,,0,,,,,,,,,,,1500503
0,0,,,,,,,,,,,0,0,tr_level_02,,,,,,,,,,,,0,,,,,,,,,,,1500504
0,0,,,,,,,,,,,0,0,tr_level_02,,,,,,,,,,,,0,,,,,,,,,,,1500505
0,0,,,,,,,,,,,0,0,tr_level_02,,,,,,,,,,,,0,,,,,,,,,,,1500506
0,0,,,,,,,,,,,0,0,tr_level_02,,,,,,,,,,,,0,,,,,,,,,,,1500507
0,0,,,,,,,,,,,0,0,tr_level_02,,,,,,,,,,,,0,,,,,,,,,,,1500508
0,0,,,,,,,,,,,0,0,tr_level_02,,,,,,,,,,,,0,,,,,,,,,,,1500509
0,0,,,,,,,,,,,0,0,tr_level_02,,,,,,,,,,,,0,,,,,,,,,,,1500510
0,0,1005,,,,,,,,,,0,0,tr_event_04,,0,,,,,,,,,,0,1110,,,,,,,,,,1500601
0,0,1005,,,,,,,,,,0,0,tr_event_04,,0,,,,,,,,,,0,1113,,,,,,,,,,1500602
0,0,1005,,,,,,,,,,0,0,tr_event_04,,0,,,,,,,,,,0,1116,,,,,,,,,,1500603
0,0,1005,,,,,,,,,,0,0,tr_event_04,,0,,,,,,,,,,0,1119,,,,,,,,,,1500604
0,0,1005,,,,,,,,,,0,0,tr_event_04,,0,,,,,,,,,,0,1122,,,,,,,,,,1500605
0,0,1005,,,,,,,,,,0,0,tr_event_04,,0,,,,,,,,,,0,1125,,,,,,,,,,1500606
0,0,1005,,,,,,,,,,0,0,tr_event_04,,0,,,,,,,,,,0,1128,,,,,,,,,,1500607
0,0,1005,,,,,,,,,,0,0,tr_event_04,,0,,,,,,,,,,0,1132,,,,,,,,,,1500608
0,0,1005,,,,,,,,,,0,0,tr_event_04,,0,,,,,,,,,,0,1136,,,,,,,,,,1500609
0,0,1005,,,,,,,,,,0,0,tr_event_04,,0,,,,,,,,,,0,1140,,,,,,,,,,1500610
0,0,,,,,,,,,,,0,0,tr_event_06,,,,,,,,,,,,0,,,,,,,,,,,1500701
0,0,,,,,,,,,,,0,0,tr_event_06,,,,,,,,,,,,0,,,,,,,,,,,1500702
0,0,,,,,,,,,,,0,0,tr_event_06,,,,,,,,,,,,0,,,,,,,,,,,1500703
0,0,,,,,,,,,,,0,0,tr_event_06,,,,,,,,,,,,0,,,,,,,,,,,1500704
0,0,,,,,,,,,,,0,0,tr_event_06,,,,,,,,,,,,0,,,,,,,,,,,1500705
0,0,,,,,,,,,,,0,0,tr_event_06,,,,,,,,,,,,0,,,,,,,,,,,1500706
0,0,,,,,,,,,,,0,0,tr_event_06,,,,,,,,,,,,0,,,,,,,,,,,1500707
0,0,,,,,,,,,,,0,0,tr_event_06,,,,,,,,,,,,0,,,,,,,,,,,1500708
0,0,,,,,,,,,,,0,0,tr_event_06,,,,,,,,,,,,0,,,,,,,,,,,1500709
0,0,,,,,,,,,,,0,0,tr_event_06,,,,,,,,,,,,0,,,,,,,,,,,1500710
0,0,,,,,,,,,,,0,0,tr_event_05,,,,,,,,,,,,0,,,,,,,,,,,1500801
0,0,,,,,,,,,,,0,0,tr_event_05,,,,,,,,,,,,0,,,,,,,,,,,1500802
0,0,,,,,,,,,,,0,0,tr_event_05,,,,,,,,,,,,0,,,,,,,,,,,1500803
0,0,,,,,,,,,,,0,0,tr_event_05,,,,,,,,,,,,0,,,,,,,,,,,1500804
0,0,,,,,,,,,,,0,0,tr_event_05,,,,,,,,,,,,0,,,,,,,,,,,1500805
0,0,,,,,,,,,,,0,0,tr_event_05,,,,,,,,,,,,0,,,,,,,,,,,1500806
0,0,,,,,,,,,,,0,0,tr_event_05,,,,,,,,,,,,0,,,,,,,,,,,1500807
0,0,,,,,,,,,,,0,0,tr_event_05,,,,,,,,,,,,0,,,,,,,,,,,1500808
0,0,,,,,,,,,,,0,0,tr_event_05,,,,,,,,,,,,0,,,,,,,,,,,1500809
0,0,,,,,,,,,,,0,0,tr_event_05,,,,,,,,,,,,0,,,,,,,,,,,1500810
0,0,,,,,,,,,,,0,0,tr_event_07,,,,,,,,,,,,0,,,,,,,,,,,1500901
0,0,,,,,,,,,,,0,0,tr_event_07,,,,,,,,,,,,0,,,,,,,,,,,1500902
0,0,,,,,,,,,,,0,0,tr_event_07,,,,,,,,,,,,0,,,,,,,,,,,1500903
0,0,,,,,,,,,,,0,0,tr_event_07,,,,,,,,,,,,0,,,,,,,,,,,1500904
0,0,,,,,,,,,,,0,0,tr_event_07,,,,,,,,,,,,0,,,,,,,,,,,1500905
0,0,,,,,,,,,,,0,0,tr_event_07,,,,,,,,,,,,0,,,,,,,,,,,1500906
0,0,,,,,,,,,,,0,0,tr_event_07,,,,,,,,,,,,0,,,,,,,,,,,1500907
0,0,,,,,,,,,,,0,0,tr_event_07,,,,,,,,,,,,0,,,,,,,,,,,1500908
0,0,,,,,,,,,,,0,0,tr_event_07,,,,,,,,,,,,0,,,,,,,,,,,1500909
0,0,,,,,,,,,,,0,0,tr_event_07,,,,,,,,,,,,0,,,,,,,,,,,1500910
0,0,,,,,,,,,,,0,0,tr_event_08,,,,,,,,,,,,0,,,,,,,,,,,1501001
0,0,,,,,,,,,,,0,0,tr_event_08,,,,,,,,,,,,0,,,,,,,,,,,1501002
0,0,,,,,,,,,,,0,0,tr_event_08,,,,,,,,,,,,0,,,,,,,,,,,1501003
0,0,,,,,,,,,,,0,0,tr_event_08,,,,,,,,,,,,0,,,,,,,,,,,1501004
0,0,,,,,,,,,,,0,0,tr_event_08,,,,,,,,,,,,0,,,,,,,,,,,1501005
0,0,,,,,,,,,,,0,0,tr_event_08,,,,,,,,,,,,0,,,,,,,,,,,1501006
0,0,,,,,,,,,,,0,0,tr_event_08,,,,,,,,,,,,0,,,,,,,,,,,1501007
0,0,,,,,,,,,,,0,0,tr_event_08,,,,,,,,,,,,0,,,,,,,,,,,1501008
0,0,,,,,,,,,,,0,0,tr_event_08,,,,,,,,,,,,0,,,,,,,,,,,1501009
0,0,,,,,,,,,,,0,0,tr_event_08,,,,,,,,,,,,0,,,,,,,,,,,1501010
0,0,1155,,,,,,,,,,0,0,tr_event_09,,,,,,,,,,,,0,680,,,,,,,,,,1501101
0,0,1155,,,,,,,,,,0,0,tr_event_09,,,,,,,,,,,,0,660,,,,,,,,,,1501102
0,0,1155,,,,,,,,,,0,0,tr_event_09,,,,,,,,,,,,0,640,,,,,,,,,,1501103
0,0,1155,,,,,,,,,,0,0,tr_event_09,,,,,,,,,,,,0,620,,,,,,,,,,1501104
0,0,1155,,,,,,,,,,0,0,tr_event_09,,,,,,,,,,,,0,600,,,,,,,,,,1501105
0,0,1155,,,,,,,,,,0,0,tr_event_09,,,,,,,,,,,,0,580,,,,,,,,,,1501106
0,0,1155,,,,,,,,,,0,0,tr_event_09,,,,,,,,,,,,0,560,,,,,,,,,,1501107
0,0,1155,,,,,,,,,,0,0,tr_event_09,,,,,,,,,,,,0,540,,,,,,,,,,1501108
0,0,1155,,,,,,,,,,0,0,tr_event_09,,,,,,,,,,,,0,520,,,,,,,,,,1501109
0,0,1155,,,,,,,,,,0,0,tr_event_09,,,,,,,,,,,,0,500,,,,,,,,,,1501110
0,0,,,,,,,,,,,0,0,tr_level_03,,,,,,,,,,,,0,,,,,,,,,,,1501201
0,0,,,,,,,,,,,0,0,tr_level_03,,,,,,,,,,,,0,,,,,,,,,,,1501202
0,0,,,,,,,,,,,0,0,tr_level_03,,,,,,,,,,,,0,,,,,,,,,,,1501203
0,0,,,,,,,,,,,0,0,tr_level_03,,,,,,,,,,,,0,,,,,,,,,,,1501204
0,0,,,,,,,,,,,0,0,tr_level_03,,,,,,,,,,,,0,,,,,,,,,,,1501205
0,0,,,,,,,,,,,0,0,tr_level_03,,,,,,,,,,,,0,,,,,,,,,,,1501206
0,0,,,,,,,,,,,0,0,tr_level_03,,,,,,,,,,,,0,,,,,,,,,,,1501207
0,0,,,,,,,,,,,0,0,tr_level_03,,,,,,,,,,,,0,,,,,,,,,,,1501208
0,0,,,,,,,,,,,0,0,tr_level_03,,,,,,,,,,,,0,,,,,,,,,,,1501209
0,0,,,,,,,,,,,0,0,tr_level_03,,,,,,,,,,,,0,,,,,,,,,,,1501210
0,0,,,,,,,,,,,0,0,tr_event_10,,,,,,,,,,,,0,,,,,,,,,,,1501301
0,0,,,,,,,,,,,0,0,tr_event_10,,,,,,,,,,,,0,,,,,,,,,,,1501302
0,0,,,,,,,,,,,0,0,tr_event_10,,,,,,,,,,,,0,,,,,,,,,,,1501303
0,0,,,,,,,,,,,0,0,tr_event_10,,,,,,,,,,,,0,,,,,,,,,,,1501304
0,0,,,,,,,,,,,0,0,tr_event_10,,,,,,,,,,,,0,,,,,,,,,,,1501305
0,0,,,,,,,,,,,0,0,tr_event_10,,,,,,,,,,,,0,,,,,,,,,,,1501306
0,0,,,,,,,,,,,0,0,tr_event_10,,,,,,,,,,,,0,,,,,,,,,,,1501307
0,0,,,,,,,,,,,0,0,tr_event_10,,,,,,,,,,,,0,,,,,,,,,,,1501308
0,0,,,,,,,,,,,0,0,tr_event_10,,,,,,,,,,,,0,,,,,,,,,,,1501309
0,0,,,,,,,,,,,0,0,tr_event_10,,,,,,,,,,,,0,,,,,,,,,,,1501310
0,0,,,,,,,,,,,0,0,tr_line01,,,,,,,,,,,,0,,,,,,,,,,,1501401
0,0,,,,,,,,,,,0,0,tr_line01,,,,,,,,,,,,0,,,,,,,,,,,1501402
0,0,,,,,,,,,,,0,0,tr_line01,,,,,,,,,,,,0,,,,,,,,,,,1501403
0,0,,,,,,,,,,,0,0,tr_line01,,,,,,,,,,,,0,,,,,,,,,,,1501404
0,0,,,,,,,,,,,0,0,tr_line01,,,,,,,,,,,,0,,,,,,,,,,,1501405
0,0,,,,,,,,,,,0,0,tr_line01,,,,,,,,,,,,0,,,,,,,,,,,1501406
0,0,,,,,,,,,,,0,0,tr_line01,,,,,,,,,,,,0,,,,,,,,,,,1501407
0,0,,,,,,,,,,,0,0,tr_line01,,,,,,,,,,,,0,,,,,,,,,,,1501408
0,0,,,,,,,,,,,0,0,tr_line01,,,,,,,,,,,,0,,,,,,,,,,,1501409
0,0,,,,,,,,,,,0,0,tr_line01,,,,,,,,,,,,0,,,,,,,,,,,1501410
0,0,,,,,,,,,,,0,0,tr_event_11,,,,,,,,,,,,0,,,,,,,,,,,1501501
0,0,,,,,,,,,,,0,0,tr_event_11,,,,,,,,,,,,0,,,,,,,,,,,1501502
0,0,,,,,,,,,,,0,0,tr_event_11,,,,,,,,,,,,0,,,,,,,,,,,1501503
0,0,,,,,,,,,,,0,0,tr_event_11,,,,,,,,,,,,0,,,,,,,,,,,1501504
0,0,,,,,,,,,,,0,0,tr_event_11,,,,,,,,,,,,0,,,,,,,,,,,1501505
0,0,,,,,,,,,,,0,0,tr_event_11,,,,,,,,,,,,0,,,,,,,,,,,1501506
0,0,,,,,,,,,,,0,0,tr_event_11,,,,,,,,,,,,0,,,,,,,,,,,1501507
0,0,,,,,,,,,,,0,0,tr_event_11,,,,,,,,,,,,0,,,,,,,,,,,1501508
0,0,,,,,,,,,,,0,0,tr_event_11,,,,,,,,,,,,0,,,,,,,,,,,1501509
0,0,,,,,,,,,,,0,0,tr_event_11,,,,,,,,,,,,0,,,,,,,,,,,1501510
0,0,,,,,,,,,,,0,0,tr_event_12,,,,,,,,,,,,0,,,,,,,,,,,1501601
0,0,,,,,,,,,,,0,0,tr_event_12,,,,,,,,,,,,0,,,,,,,,,,,1501602
0,0,,,,,,,,,,,0,0,tr_event_12,,,,,,,,,,,,0,,,,,,,,,,,1501603
0,0,,,,,,,,,,,0,0,tr_event_12,,,,,,,,,,,,0,,,,,,,,,,,1501604
0,0,,,,,,,,,,,0,0,tr_event_12,,,,,,,,,,,,0,,,,,,,,,,,1501605
0,0,,,,,,,,,,,0,0,tr_event_12,,,,,,,,,,,,0,,,,,,,,,,,1501606
0,0,,,,,,,,,,,0,0,tr_event_12,,,,,,,,,,,,0,,,,,,,,,,,1501607
0,0,,,,,,,,,,,0,0,tr_event_12,,,,,,,,,,,,0,,,,,,,,,,,1501608
0,0,,,,,,,,,,,0,0,tr_event_12,,,,,,,,,,,,0,,,,,,,,,,,1501609
0,0,,,,,,,,,,,0,0,tr_event_12,,,,,,,,,,,,0,,,,,,,,,,,1501610
0,0,1004,,1177,,,,,,,,0,0,tr_epS_01,,0,,,,,,,,,,0,1150,,1,,,,,,,,1501701
0,0,1004,,1177,,,,,,,,0,0,tr_epS_01,,0,,,,,,,,,,0,1152,,1,,,,,,,,1501702
0,0,1004,,1177,,,,,,,,0,0,tr_epS_01,,0,,,,,,,,,,0,1154,,1,,,,,,,,1501703
0,0,1004,,1177,,,,,,,,0,0,tr_epS_01,,0,,,,,,,,,,0,1156,,1,,,,,,,,1501704
0,0,1004,,1177,,,,,,,,0,0,tr_epS_01,,0,,,,,,,,,,0,1158,,1,,,,,,,,1501705
0,0,1004,,1177,,,,,,,,0,0,tr_epS_01,,0,,,,,,,,,,0,1160,,1,,,,,,,,1501706
0,0,1004,,1177,,,,,,,,0,0,tr_epS_01,,0,,,,,,,,,,0,1162,,1,,,,,,,,1501707
0,0,1004,,1177,,,,,,,,0,0,tr_epS_01,,0,,,,,,,,,,0,1164,,1,,,,,,,,1501708
0,0,1004,,1177,,,,,,,,0,0,tr_epS_01,,0,,,,,,,,,,0,1167,,1,,,,,,,,1501709
0,0,1004,,1177,,,,,,,,0,0,tr_epS_01,,0,,,,,,,,,,0,1170,,1,,,,,,,,1501710
0,0,,,,,,,,,,,0,0,tr_reward_100,,,,,,,,,,,,0,,,,,,,,,,,1501801
0,0,,,,,,,,,,,0,0,tr_reward_100,,,,,,,,,,,,0,,,,,,,,,,,1501802
0,0,,,,,,,,,,,0,0,tr_reward_100,,,,,,,,,,,,0,,,,,,,,,,,1501803
0,0,,,,,,,,,,,0,0,tr_reward_100,,,,,,,,,,,,0,,,,,,,,,,,1501804
0,0,,,,,,,,,,,0,0,tr_reward_100,,,,,,,,,,,,0,,,,,,,,,,,1501805
0,0,,,,,,,,,,,0,0,tr_reward_100,,,,,,,,,,,,0,,,,,,,,,,,1501806
0,0,,,,,,,,,,,0,0,tr_reward_100,,,,,,,,,,,,0,,,,,,,,,,,1501807
0,0,,,,,,,,,,,0,0,tr_reward_100,,,,,,,,,,,,0,,,,,,,,,,,1501808
0,0,,,,,,,,,,,0,0,tr_reward_100,,,,,,,,,,,,0,,,,,,,,,,,1501809
0,0,,,,,,,,,,,0,0,tr_reward_100,,,,,,,,,,,,0,,,,,,,,,,,1501810
0,0,,,,,,,,,,,0,0,tr_reward_200,,,,,,,,,,,,0,,,,,,,,,,,1501901
0,0,,,,,,,,,,,0,0,tr_reward_200,,,,,,,,,,,,0,,,,,,,,,,,1501902
0,0,,,,,,,,,,,0,0,tr_reward_200,,,,,,,,,,,,0,,,,,,,,,,,1501903
0,0,,,,,,,,,,,0,0,tr_reward_200,,,,,,,,,,,,0,,,,,,,,,,,1501904
0,0,,,,,,,,,,,0,0,tr_reward_200,,,,,,,,,,,,0,,,,,,,,,,,1501905
0,0,,,,,,,,,,,0,0,tr_reward_200,,,,,,,,,,,,0,,,,,,,,,,,1501906
0,0,,,,,,,,,,,0,0,tr_reward_200,,,,,,,,,,,,0,,,,,,,,,,,1501907
0,0,,,,,,,,,,,0,0,tr_reward_200,,,,,,,,,,,,0,,,,,,,,,,,1501908
0,0,,,,,,,,,,,0,0,tr_reward_200,,,,,,,,,,,,0,,,,,,,,,,,1501909
0,0,,,,,,,,,,,0,0,tr_reward_200,,,,,,,,,,,,0,,,,,,,,,,,1501910
0,0,,,,,,,,,,,0,0,tr_reward_300,,,,,,,,,,,,0,,,,,,,,,,,1502001
0,0,,,,,,,,,,,0,0,tr_reward_300,,,,,,,,,,,,0,,,,,,,,,,,1502002
0,0,,,,,,,,,,,0,0,tr_reward_300,,,,,,,,,,,,0,,,,,,,,,,,1502003
0,0,,,,,,,,,,,0,0,tr_reward_300,,,,,,,,,,,,0,,,,,,,,,,,1502004
0,0,,,,,,,,,,,0,0,tr_reward_300,,,,,,,,,,,,0,,,,,,,,,,,1502005
0,0,,,,,,,,,,,0,0,tr_reward_300,,,,,,,,,,,,0,,,,,,,,,,,1502006
0,0,,,,,,,,,,,0,0,tr_reward_300,,,,,,,,,,,,0,,,,,,,,,,,1502007
0,0,,,,,,,,,,,0,0,tr_reward_300,,,,,,,,,,,,0,,,,,,,,,,,1502008
0,0,,,,,,,,,,,0,0,tr_reward_300,,,,,,,,,,,,0,,,,,,,,,,,1502009
0,0,,,,,,,,,,,0,0,tr_reward_300,,,,,,,,,,,,0,,,,,,,,,,,1502010
0,0,,,,,,,,,,,0,0,tr_reward_400,,,,,,,,,,,,0,,,,,,,,,,,1502101
0,0,,,,,,,,,,,0,0,tr_reward_400,,,,,,,,,,,,0,,,,,,,,,,,1502102
0,0,,,,,,,,,,,0,0,tr_reward_400,,,,,,,,,,,,0,,,,,,,,,,,1502103
0,0,,,,,,,,,,,0,0,tr_reward_400,,,,,,,,,,,,0,,,,,,,,,,,1502104
0,0,,,,,,,,,,,0,0,tr_reward_400,,,,,,,,,,,,0,,,,,,,,,,,1502105
0,0,,,,,,,,,,,0,0,tr_reward_400,,,,,,,,,,,,0,,,,,,,,,,,1502106
0,0,,,,,,,,,,,0,0,tr_reward_400,,,,,,,,,,,,0,,,,,,,,,,,1502107
0,0,,,,,,,,,,,0,0,tr_reward_400,,,,,,,,,,,,0,,,,,,,,,,,1502108
0,0,,,,,,,,,,,0,0,tr_reward_400,,,,,,,,,,,,0,,,,,,,,,,,1502109
0,0,,,,,,,,,,,0,0,tr_reward_400,,,,,,,,,,,,0,,,,,,,,,,,1502110
0,0,,,,,,,,,,,0,0,tr_reward_500,,,,,,,,,,,,0,,,,,,,,,,,1502201
0,0,,,,,,,,,,,0,0,tr_reward_500,,,,,,,,,,,,0,,,,,,,,,,,1502202
0,0,,,,,,,,,,,0,0,tr_reward_500,,,,,,,,,,,,0,,,,,,,,,,,1502203
0,0,,,,,,,,,,,0,0,tr_reward_500,,,,,,,,,,,,0,,,,,,,,,,,1502204
0,0,,,,,,,,,,,0,0,tr_reward_500,,,,,,,,,,,,0,,,,,,,,,,,1502205
0,0,,,,,,,,,,,0,0,tr_reward_500,,,,,,,,,,,,0,,,,,,,,,,,1502206
0,0,,,,,,,,,,,0,0,tr_reward_500,,,,,,,,,,,,0,,,,,,,,,,,1502207
0,0,,,,,,,,,,,0,0,tr_reward_500,,,,,,,,,,,,0,,,,,,,,,,,1502208
0,0,,,,,,,,,,,0,0,tr_reward_500,,,,,,,,,,,,0,,,,,,,,,,,1502209
0,0,,,,,,,,,,,0,0,tr_reward_500,,,,,,,,,,,,0,,,,,,,,,,,1502210
0,0,,,,,,,,,,,0,0,tr_reward_600,,,,,,,,,,,,0,,,,,,,,,,,1502301
0,0,,,,,,,,,,,0,0,tr_reward_600,,,,,,,,,,,,0,,,,,,,,,,,1502302
0,0,,,,,,,,,,,0,0,tr_reward_600,,,,,,,,,,,,0,,,,,,,,,,,1502303
0,0,,,,,,,,,,,0,0,tr_reward_600,,,,,,,,,,,,0,,,,,,,,,,,1502304
0,0,,,,,,,,,,,0,0,tr_reward_600,,,,,,,,,,,,0,,,,,,,,,,,1502305
0,0,,,,,,,,,,,0,0,tr_reward_600,,,,,,,,,,,,0,,,,,,,,,,,1502306
