action,comment,condition,episode_seq,finish,ice_tower_mission_order,ice_tower_stage,increment,is_reward_mail,operator,quest_category,quest_status,quest_type,resouce_key_string,reward_qty,reward_seq,reward_type,start,_key
AFTER_PLAY,"[엄청난 점수다]
점수 8000만점 획득하기",questIsRewarded(501811),5,80000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,501812
AFTER_PLAY,"[엄청난 점수다]
점수 9000만점 획득하기",questIsRewarded(501812),5,90000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,501813
AFTER_PLAY,"[좋은 경험이었다]
경험치 20000 획득하기",questIsRewarded(501906),5,20000,,,#earnedExp,,MAX,0,1,NORMAL,1play,1,,G,0,501900
AFTER_PLAY,"[좋은 경험이었다]
경험치 1000 획득하기",,5,1000,,,#earnedExp,,MAX,0,1,NORMAL,1play,500,,C,0,501901
AFTER_PLAY,"[좋은 경험이었다]
경험치 2000 획득하기",questIsRewarded(501901),5,2000,,,#earnedExp,,MAX,0,1,NORMAL,1play,1000,,C,0,501902
AFTER_PLAY,"[좋은 경험이었다]
경험치 4000 획득하기",questIsRewarded(501902),5,4000,,,#earnedExp,,MAX,0,1,NORMAL,1play,2,213,S,0,501903
AFTER_PLAY,"[좋은 경험이었다]
경험치 8000 획득하기",questIsRewarded(501903),5,8000,,,#earnedExp,,MAX,0,1,NORMAL,1play,2000,,C,0,501904
AFTER_PLAY,"[좋은 경험이었다]
경험치 12000 획득하기",questIsRewarded(501904),5,12000,,,#earnedExp,,MAX,0,1,NORMAL,1play,1,215,S,0,501905
AFTER_PLAY,"[좋은 경험이었다]
경험치 16000 획득하기",questIsRewarded(501905),5,16000,,,#earnedExp,,MAX,0,1,NORMAL,1play,3000,,C,0,501906
PRODUCE_TREASURE,"[실패는 성공의 어머니]
보물 진화 10회 실패하기",after(501) AND #produceResult == 0,0,10,,,1,,ADD,0,1,NORMAL,accrue,1,,G,0,502
AFTER_PLAY,"[탐험을 떠나볼까]
8번째 스테이지 가기",questIsRewarded(502006) AND #maxThemeId >= 408,5,1,,,1,,SET,0,1,NORMAL,1play,1,,G,0,502000
AFTER_PLAY,"[탐험을 떠나볼까]
2번째 스테이지 가기",#maxThemeId >= 402,5,1,,,1,,SET,0,1,NORMAL,1play,500,,C,0,502001
AFTER_PLAY,"[탐험을 떠나볼까]
3번째 스테이지 가기",questIsRewarded(502001) AND #maxThemeId >= 403,5,1,,,1,,SET,0,1,NORMAL,1play,2,213,S,0,502002
AFTER_PLAY,"[탐험을 떠나볼까]
4번째 스테이지 가기",questIsRewarded(502002) AND #maxThemeId >= 404,5,1,,,1,,SET,0,1,NORMAL,1play,1500,,C,0,502003
AFTER_PLAY,"[탐험을 떠나볼까]
5번째 스테이지 가기",questIsRewarded(502003) AND #maxThemeId >= 405,5,1,,,1,,SET,0,1,NORMAL,1play,2000,,C,0,502004
AFTER_PLAY,"[탐험을 떠나볼까]
6번째 스테이지 가기",questIsRewarded(502004) AND #maxThemeId >= 406,5,1,,,1,,SET,0,1,NORMAL,1play,2500,,C,0,502005
AFTER_PLAY,"[탐험을 떠나볼까]
7번째 스테이지 가기",questIsRewarded(502005) AND #maxThemeId >= 407,5,1,,,1,,SET,0,1,NORMAL,1play,1,215,S,0,502006
AFTER_PLAY,"[점프킹]
점프 100000번 하기",after(502106),5,100000,,,#totalJump,,ADD,0,1,NORMAL,accrue,1,,G,0,502100
AFTER_PLAY,"[점프킹]
점프 1,000번 하기",,5,1000,,,#totalJump,,ADD,0,1,NORMAL,accrue,1000,,C,0,502101
AFTER_PLAY,"[점프킹]
점프 5000번 하기",after(502101),5,5000,,,#totalJump,,ADD,0,1,NORMAL,accrue,2000,,C,0,502102
AFTER_PLAY,"[점프킹]
점프 10000번 하기",after(502102),5,10000,,,#totalJump,,ADD,0,1,NORMAL,accrue,2,213,S,0,502103
AFTER_PLAY,"[점프킹]
점프 20000번 하기",after(502103),5,20000,,,#totalJump,,ADD,0,1,NORMAL,accrue,6000,,C,0,502104
AFTER_PLAY,"[점프킹]
점프 40000번 하기",after(502104),5,40000,,,#totalJump,,ADD,0,1,NORMAL,accrue,5000,,C,0,502105
AFTER_PLAY,"[점프킹]
점프 50000번 하기",after(502105),5,50000,,,#totalJump,,ADD,0,1,NORMAL,accrue,1,215,S,0,502106
AFTER_PLAY,"[쩜프킹]
2단 점프 100000번 하기",after(502206),5,100000,,,#doubleJump,,ADD,0,1,NORMAL,accrue,1,,G,0,502200
AFTER_PLAY,"[쩜프킹]
2단 점프 1000번 하기",,5,1000,,,#doubleJump,,ADD,0,1,NORMAL,accrue,1000,,C,0,502201
AFTER_PLAY,"[쩜프킹]
2단 점프 5000번 하기",after(502201),5,5000,,,#doubleJump,,ADD,0,1,NORMAL,accrue,2000,,C,0,502202
AFTER_PLAY,"[쩜프킹]
2단 점프 10000번 하기",after(502202),5,10000,,,#doubleJump,,ADD,0,1,NORMAL,accrue,3000,,C,0,502203
AFTER_PLAY,"[쩜프킹]
2단 점프 20000번 하기",after(502203),5,20000,,,#doubleJump,,ADD,0,1,NORMAL,accrue,6000,,C,0,502204
AFTER_PLAY,"[쩜프킹]
2단 점프 40000번 하기",after(502204),5,40000,,,#doubleJump,,ADD,0,1,NORMAL,accrue,1,215,S,0,502205
AFTER_PLAY,"[쩜프킹]
2단 점프 50000번 하기",after(502205),5,50000,,,#doubleJump,,ADD,0,1,NORMAL,accrue,6000,,C,0,502206
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 10000초 동안 하기",after(502309),5,10000,,,#slideTime,,ADD,0,1,NORMAL,accrue,1,,G,0,502300
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 500초 동안 하기",,5,500,,,#slideTime,,ADD,0,1,NORMAL,accrue,1000,,C,0,502301
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 1000초 동안 하기",after(502301),5,1000,,,#slideTime,,ADD,0,1,NORMAL,accrue,2000,,C,0,502302
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 2000초 동안 하기",after(502302),5,2000,,,#slideTime,,ADD,0,1,NORMAL,accrue,2,213,S,0,502303
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 4000초 동안 하기",after(502303),5,4000,,,#slideTime,,ADD,0,1,NORMAL,accrue,4000,,C,0,502304
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 5000초 동안 하기",after(502304),5,5000,,,#slideTime,,ADD,0,1,NORMAL,accrue,6000,,C,0,502305
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 6000초 동안 하기",after(502305),5,6000,,,#slideTime,,ADD,0,1,NORMAL,accrue,6000,,C,0,502306
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 7000초 동안 하기",after(502306),5,7000,,,#slideTime,,ADD,0,1,NORMAL,accrue,7000,,C,0,502307
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 8000초 동안 하기",after(502307),5,8000,,,#slideTime,,ADD,0,1,NORMAL,accrue,1,215,S,0,502308
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 9000초 동안 하기",after(502308),5,9000,,,#slideTime,,ADD,0,1,NORMAL,accrue,9000,,C,0,502309
AFTER_PLAY,"[젤리젤리냠냠냠]
젤리 1000000개 먹기",after(502406),5,1000000,,,#jellyCount,,ADD,0,1,NORMAL,accrue,1,,G,0,502400
AFTER_PLAY,"[젤리젤리냠냠냠]
젤리 50000개 먹기",,5,50000,,,#jellyCount,,ADD,0,1,NORMAL,accrue,1000,,C,0,502401
AFTER_PLAY,"[젤리젤리냠냠냠]
젤리 100000개 먹기",after(502401),5,100000,,,#jellyCount,,ADD,0,1,NORMAL,accrue,2,213,S,0,502402
AFTER_PLAY,"[젤리젤리냠냠냠]
젤리 200000개 먹기",after(502402),5,200000,,,#jellyCount,,ADD,0,1,NORMAL,accrue,3000,,C,0,502403
AFTER_PLAY,"[젤리젤리냠냠냠]
젤리 300000개 먹기",after(502403),5,300000,,,#jellyCount,,ADD,0,1,NORMAL,accrue,6000,,C,0,502404
AFTER_PLAY,"[젤리젤리냠냠냠]
젤리 400000개 먹기",after(502404),5,400000,,,#jellyCount,,ADD,0,1,NORMAL,accrue,5000,,C,0,502405
AFTER_PLAY,"[젤리젤리냠냠냠]
젤리 500000개 먹기",after(502405),5,500000,,,#jellyCount,,ADD,0,1,NORMAL,accrue,1,215,S,0,502406
AFTER_PLAY,"[노란곰젤리냠냠냠]
노란곰젤리 1000000개 먹기",after(502506),5,1000000,,,#yellowBearJelly,,ADD,0,1,NORMAL,accrue,1,,G,0,502500
AFTER_PLAY,"[노란곰젤리냠냠냠]
노란곰젤리 50000개 먹기",,5,50000,,,#yellowBearJelly,,ADD,0,1,NORMAL,accrue,1000,,C,0,502501
AFTER_PLAY,"[노란곰젤리냠냠냠]
노란곰젤리 100000개 먹기",after(502501),5,100000,,,#yellowBearJelly,,ADD,0,1,NORMAL,accrue,2000,,C,0,502502
AFTER_PLAY,"[노란곰젤리냠냠냠]
노란곰젤리 200000개 먹기",after(502502),5,200000,,,#yellowBearJelly,,ADD,0,1,NORMAL,accrue,3000,,C,0,502503
AFTER_PLAY,"[노란곰젤리냠냠냠]
노란곰젤리 300000개 먹기",after(502503),5,300000,,,#yellowBearJelly,,ADD,0,1,NORMAL,accrue,6000,,C,0,502504
AFTER_PLAY,"[노란곰젤리냠냠냠]
노란곰젤리 400000개 먹기",after(502504),5,400000,,,#yellowBearJelly,,ADD,0,1,NORMAL,accrue,1,215,S,0,502505
AFTER_PLAY,"[노란곰젤리냠냠냠]
노란곰젤리 500000개 먹기",after(502505),5,500000,,,#yellowBearJelly,,ADD,0,1,NORMAL,accrue,6000,,C,0,502506
AFTER_PLAY,"[분홍곰젤리냠냠냠]
분홍곰젤리 1000000개 먹기",after(502606),5,1000000,,,#pinkBearJelly,,ADD,0,1,NORMAL,accrue,1,,G,0,502600
AFTER_PLAY,"[분홍곰젤리냠냠냠]
분홍곰젤리 25000개 먹기",,5,25000,,,#pinkBearJelly,,ADD,0,1,NORMAL,accrue,1000,,C,0,502601
AFTER_PLAY,"[분홍곰젤리냠냠냠]
분홍곰젤리 50000개 먹기",after(502601),5,50000,,,#pinkBearJelly,,ADD,0,1,NORMAL,accrue,2000,,C,0,502602
AFTER_PLAY,"[분홍곰젤리냠냠냠]
분홍곰젤리 100000개 먹기",after(502602),5,100000,,,#pinkBearJelly,,ADD,0,1,NORMAL,accrue,3000,,C,0,502603
AFTER_PLAY,"[분홍곰젤리냠냠냠]
분홍곰젤리 200000개 먹기",after(502603),5,200000,,,#pinkBearJelly,,ADD,0,1,NORMAL,accrue,6000,,C,0,502604
AFTER_PLAY,"[분홍곰젤리냠냠냠]
분홍곰젤리 400000개 먹기",after(502604),5,400000,,,#pinkBearJelly,,ADD,0,1,NORMAL,accrue,1,215,S,0,502605
AFTER_PLAY,"[분홍곰젤리냠냠냠]
분홍곰젤리 500000개 먹기",after(502605),5,500000,,,#pinkBearJelly,,ADD,0,1,NORMAL,accrue,6000,,C,0,502606
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 10000개 먹기",after(502709),5,10000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,1,,G,0,502700
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 500개 먹기",,5,500,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,1000,,C,0,502701
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 1000개 먹기",after(502701),5,1000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,2000,,C,0,502702
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 2000개 먹기",after(502702),5,2000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,6000,,C,0,502703
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 4000개 먹기",after(502703),5,4000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,3,213,S,0,502704
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 5000개 먹기",after(502704),5,5000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,5000,,C,0,502705
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 6000개 먹기",after(502705),5,6000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,6000,,C,0,502706
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 7000개 먹기",after(502706),5,7000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,7000,,C,0,502707
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 8000개 먹기",after(502707),5,8000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,1,215,S,0,502708
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 9000개 먹기",after(502708),5,9000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,9000,,C,0,502709
AFTER_PLAY,"[장애물 파괴의 대가]
장애물 100000개 파괴하기",after(502806),5,100000,,,#destroyObstacle,,ADD,0,1,NORMAL,accrue,1,,G,0,502800
AFTER_PLAY,"[장애물 파괴의 대가]
장애물 1000개 파괴하기",,5,1000,,,#destroyObstacle,,ADD,0,1,NORMAL,accrue,2,213,S,0,502801
AFTER_PLAY,"[장애물 파괴의 대가]
장애물 5000개 파괴하기",after(502801),5,5000,,,#destroyObstacle,,ADD,0,1,NORMAL,accrue,2000,,C,0,502802
AFTER_PLAY,"[장애물 파괴의 대가]
장애물 10000개 파괴하기",after(502802),5,10000,,,#destroyObstacle,,ADD,0,1,NORMAL,accrue,6000,,C,0,502803
AFTER_PLAY,"[장애물 파괴의 대가]
장애물 20000개 파괴하기",after(502803),5,20000,,,#destroyObstacle,,ADD,0,1,NORMAL,accrue,4000,,C,0,502804
AFTER_PLAY,"[장애물 파괴의 대가]
장애물 40000개 파괴하기",after(502804),5,40000,,,#destroyObstacle,,ADD,0,1,NORMAL,accrue,5000,,C,0,502805
AFTER_PLAY,"[장애물 파괴의 대가]
장애물 50000개 파괴하기",after(502805),5,50000,,,#destroyObstacle,,ADD,0,1,NORMAL,accrue,1,215,S,0,502806
AFTER_PLAY,"[존재감 마이너스]
장애물 100000개 통과하기",after(502906),5,100000,,,#passThroughObstacle,,ADD,0,1,NORMAL,accrue,1,,G,0,502900
AFTER_PLAY,"[존재감 마이너스]
장애물 1000개 통과하기",,5,1000,,,#passThroughObstacle,,ADD,0,1,NORMAL,accrue,1000,,C,0,502901
AFTER_PLAY,"[존재감 마이너스]
장애물 5000개 통과하기",after(502901),5,5000,,,#passThroughObstacle,,ADD,0,1,NORMAL,accrue,2000,,C,0,502902
AFTER_PLAY,"[존재감 마이너스]
장애물 10000개 통과하기",after(502902),5,10000,,,#passThroughObstacle,,ADD,0,1,NORMAL,accrue,6000,,C,0,502903
AFTER_PLAY,"[존재감 마이너스]
장애물 20000개 통과하기",after(502903),5,20000,,,#passThroughObstacle,,ADD,0,1,NORMAL,accrue,4000,,C,0,502904
AFTER_PLAY,"[존재감 마이너스]
장애물 40000개 통과하기",after(502904),5,40000,,,#passThroughObstacle,,ADD,0,1,NORMAL,accrue,5000,,C,0,502905
AFTER_PLAY,"[존재감 마이너스]
장애물 60000개 통과하기",after(502905),5,60000,,,#passThroughObstacle,,ADD,0,1,NORMAL,accrue,1,215,S,0,502906
PRODUCE_TREASURE,"[실패는 성공의 어머니]
보물 진화 15회 실패하기",after(502) AND #produceResult == 0,0,15,,,1,,ADD,0,1,NORMAL,accrue,1,,G,0,503
AFTER_PLAY,"[아픈만큼 성숙한다]
장애물 1000번 부딪히기",after(503006),5,1000,,,#collision,,ADD,0,1,NORMAL,accrue,1,,G,0,503000
NONE,"잠금해제조건 : 에피소드 1 '오븐탈출' 의
에피소드 업적 10개 달성하기  (공통업적 제외)",,503,10,,,episodeCountRewardedQuests(1),,SET,0,1,UNLOCK,unlock,20,,G,0,50300000
AFTER_PLAY,"[아픈만큼 성숙한다]
장애물 50번 부딪히기",,5,50,,,#collision,,ADD,0,1,NORMAL,accrue,3,213,S,0,503001
AFTER_PLAY,"[점프왕]
점프 5000번 하기",questIsRewarded(50300109),503,5000,,,#totalJump,,MAX,0,1,NORMAL,1play,1,,G,0,50300100
AFTER_PLAY,"[점프왕]
점프 100번 하기",,503,100,,,#totalJump,,MAX,0,1,NORMAL,1play,1,853,S,0,50300101
AFTER_PLAY,"[점프왕]
점프 200번 하기",questIsRewarded(50300101),503,200,,,#totalJump,,MAX,0,1,NORMAL,1play,1000,,C,0,50300102
AFTER_PLAY,"[점프왕]
점프 500번 하기",questIsRewarded(50300102),503,500,,,#totalJump,,MAX,0,1,NORMAL,1play,2,213,S,0,50300103
AFTER_PLAY,"[점프왕]
점프 1000번 하기",questIsRewarded(50300103),503,1000,,,#totalJump,,MAX,0,1,NORMAL,1play,3000,,C,0,50300104
AFTER_PLAY,"[점프왕]
점프 1500번 하기",questIsRewarded(50300104),503,1500,,,#totalJump,,MAX,0,1,NORMAL,1play,2500,,C,0,50300105
AFTER_PLAY,"[점프왕]
점프 2000번 하기",questIsRewarded(50300105),503,2000,,,#totalJump,,MAX,0,1,NORMAL,1play,3000,,C,0,50300106
AFTER_PLAY,"[점프왕]
점프 2500번 하기",questIsRewarded(50300106),503,2500,,,#totalJump,,MAX,0,1,NORMAL,1play,3500,,C,0,50300107
AFTER_PLAY,"[점프왕]
점프 3000번 하기",questIsRewarded(50300107),503,3000,,,#totalJump,,MAX,0,1,NORMAL,1play,1,215,S,0,50300108
AFTER_PLAY,"[점프왕]
점프 4000번 하기",questIsRewarded(50300108),503,4000,,,#totalJump,,MAX,0,1,NORMAL,1play,4500,,C,0,50300109
AFTER_PLAY,"[아픈만큼 성숙한다]
장애물 100번 부딪히기",after(503001),5,100,,,#collision,,ADD,0,1,NORMAL,accrue,2000,,C,0,503002
AFTER_PLAY,"[쩜프왕]
2단 점프 5000번 하기",questIsRewarded(50300209),503,5000,,,#doubleJump,,MAX,0,1,NORMAL,1play,1,,G,0,50300200
AFTER_PLAY,"[쩜프왕]
2단 점프 100번 하기",,503,100,,,#doubleJump,,MAX,0,1,NORMAL,1play,500,,C,0,50300201
AFTER_PLAY,"[쩜프왕]
2단 점프 200번 하기",questIsRewarded(50300201),503,200,,,#doubleJump,,MAX,0,1,NORMAL,1play,2,213,S,0,50300202
AFTER_PLAY,"[쩜프왕]
2단 점프 500번 하기",questIsRewarded(50300202),503,500,,,#doubleJump,,MAX,0,1,NORMAL,1play,1500,,C,0,50300203
AFTER_PLAY,"[쩜프왕]
2단 점프 1000번 하기",questIsRewarded(50300203),503,1000,,,#doubleJump,,MAX,0,1,NORMAL,1play,3000,,C,0,50300204
AFTER_PLAY,"[쩜프왕]
2단 점프 1500번 하기",questIsRewarded(50300204),503,1500,,,#doubleJump,,MAX,0,1,NORMAL,1play,2500,,C,0,50300205
AFTER_PLAY,"[쩜프왕]
2단 점프 2000번 하기",questIsRewarded(50300205),503,2000,,,#doubleJump,,MAX,0,1,NORMAL,1play,3000,,C,0,50300206
AFTER_PLAY,"[쩜프왕]
2단 점프 2500번 하기",questIsRewarded(50300206),503,2500,,,#doubleJump,,MAX,0,1,NORMAL,1play,1,215,S,0,50300207
AFTER_PLAY,"[쩜프왕]
2단 점프 3000번 하기",questIsRewarded(50300207),503,3000,,,#doubleJump,,MAX,0,1,NORMAL,1play,4000,,C,0,50300208
AFTER_PLAY,"[쩜프왕]
2단 점프 4000번 하기",questIsRewarded(50300208),503,4000,,,#doubleJump,,MAX,0,1,NORMAL,1play,4500,,C,0,50300209
AFTER_PLAY,"[아픈만큼 성숙한다]
장애물 200번 부딪히기",after(503002),5,200,,,#collision,,ADD,0,1,NORMAL,accrue,6000,,C,0,503003
AFTER_PLAY,"[자는거 아니죠?]
슬라이드 500초 동안 하기",questIsRewarded(50300309),503,500,,,#slideTime,,MAX,0,1,NORMAL,1play,1,,G,0,50300300
AFTER_PLAY,"[자는거 아니죠?]
슬라이드 25초 동안 하기",,503,25,,,#slideTime,,MAX,0,1,NORMAL,1play,500,,C,0,50300301
AFTER_PLAY,"[자는거 아니죠?]
슬라이드 50초 동안 하기",questIsRewarded(50300301),503,50,,,#slideTime,,MAX,0,1,NORMAL,1play,1000,,C,0,50300302
AFTER_PLAY,"[자는거 아니죠?]
슬라이드 100초 동안 하기",questIsRewarded(50300302),503,100,,,#slideTime,,MAX,0,1,NORMAL,1play,1500,,C,0,50300303
AFTER_PLAY,"[자는거 아니죠?]
슬라이드 150초 동안 하기",questIsRewarded(50300303),503,150,,,#slideTime,,MAX,0,1,NORMAL,1play,3000,,C,0,50300304
AFTER_PLAY,"[자는거 아니죠?]
슬라이드 200초 동안 하기",questIsRewarded(50300304),503,200,,,#slideTime,,MAX,0,1,NORMAL,1play,2500,,C,0,50300305
AFTER_PLAY,"[자는거 아니죠?]
슬라이드 250초 동안 하기",questIsRewarded(50300305),503,250,,,#slideTime,,MAX,0,1,NORMAL,1play,3,213,S,0,50300306
AFTER_PLAY,"[자는거 아니죠?]
슬라이드 300초 동안 하기",questIsRewarded(50300306),503,300,,,#slideTime,,MAX,0,1,NORMAL,1play,3500,,C,0,50300307
AFTER_PLAY,"[자는거 아니죠?]
슬라이드 350초 동안 하기",questIsRewarded(50300307),503,350,,,#slideTime,,MAX,0,1,NORMAL,1play,4000,,C,0,50300308
AFTER_PLAY,"[자는거 아니죠?]
슬라이드 400초 동안 하기",questIsRewarded(50300308),503,400,,,#slideTime,,MAX,0,1,NORMAL,1play,1,215,S,0,50300309
AFTER_PLAY,"[아픈만큼 성숙한다]
장애물 300번 부딪히기",after(503003),5,300,,,#collision,,ADD,0,1,NORMAL,accrue,4000,,C,0,503004
AFTER_PLAY,"[젤리젤리냠냠]
젤리 50000개 먹기",questIsRewarded(50300409),503,50000,,,#jellyCount,,MAX,0,1,NORMAL,1play,1,,G,0,50300400
AFTER_PLAY,"[젤리젤리냠냠]
젤리 1000개 먹기",,503,1000,,,#jellyCount,,MAX,0,1,NORMAL,1play,500,,C,0,50300401
AFTER_PLAY,"[젤리젤리냠냠]
젤리 2000개 먹기",questIsRewarded(50300401),503,2000,,,#jellyCount,,MAX,0,1,NORMAL,1play,1000,,C,0,50300402
AFTER_PLAY,"[젤리젤리냠냠]
젤리 5000개 먹기",questIsRewarded(50300402),503,5000,,,#jellyCount,,MAX,0,1,NORMAL,1play,1500,,C,0,50300403
AFTER_PLAY,"[젤리젤리냠냠]
젤리 10000개 먹기",questIsRewarded(50300403),503,10000,,,#jellyCount,,MAX,0,1,NORMAL,1play,3000,,C,0,50300404
AFTER_PLAY,"[젤리젤리냠냠]
젤리 15000개 먹기",questIsRewarded(50300404),503,15000,,,#jellyCount,,MAX,0,1,NORMAL,1play,3,213,S,0,50300405
AFTER_PLAY,"[젤리젤리냠냠]
젤리 20000개 먹기",questIsRewarded(50300405),503,20000,,,#jellyCount,,MAX,0,1,NORMAL,1play,3000,,C,0,50300406
AFTER_PLAY,"[젤리젤리냠냠]
젤리 25000개 먹기",questIsRewarded(50300406),503,25000,,,#jellyCount,,MAX,0,1,NORMAL,1play,1,215,S,0,50300407
AFTER_PLAY,"[젤리젤리냠냠]
젤리 30000개 먹기",questIsRewarded(50300407),503,30000,,,#jellyCount,,MAX,0,1,NORMAL,1play,4000,,C,0,50300408
AFTER_PLAY,"[젤리젤리냠냠]
젤리 40000개 먹기",questIsRewarded(50300408),503,40000,,,#jellyCount,,MAX,0,1,NORMAL,1play,4500,,C,0,50300409
AFTER_PLAY,"[아픈만큼 성숙한다]
장애물 400번 부딪히기",after(503004),5,400,,,#collision,,ADD,0,1,NORMAL,accrue,5000,,C,0,503005
AFTER_PLAY,"[노란곰젤리냠냠]
노란곰젤리 25000개 먹기",questIsRewarded(50300509),503,25000,,,#yellowBearJelly,,MAX,0,1,NORMAL,1play,1,,G,0,50300500
AFTER_PLAY,"[노란곰젤리냠냠]
노란곰젤리 500개 먹기",,503,500,,,#yellowBearJelly,,MAX,0,1,NORMAL,1play,500,,C,0,50300501
AFTER_PLAY,"[노란곰젤리냠냠]
노란곰젤리 1000개 먹기",questIsRewarded(50300501),503,1000,,,#yellowBearJelly,,MAX,0,1,NORMAL,1play,1000,,C,0,50300502
AFTER_PLAY,"[노란곰젤리냠냠]
노란곰젤리 2000개 먹기",questIsRewarded(50300502),503,2000,,,#yellowBearJelly,,MAX,0,1,NORMAL,1play,1500,,C,0,50300503
AFTER_PLAY,"[노란곰젤리냠냠]
노란곰젤리 3000개 먹기",questIsRewarded(50300503),503,3000,,,#yellowBearJelly,,MAX,0,1,NORMAL,1play,3000,,C,0,50300504
AFTER_PLAY,"[노란곰젤리냠냠]
노란곰젤리 4000개 먹기",questIsRewarded(50300504),503,4000,,,#yellowBearJelly,,MAX,0,1,NORMAL,1play,2500,,C,0,50300505
AFTER_PLAY,"[노란곰젤리냠냠]
노란곰젤리 8000개 먹기",questIsRewarded(50300505),503,8000,,,#yellowBearJelly,,MAX,0,1,NORMAL,1play,3,213,S,0,50300506
AFTER_PLAY,"[노란곰젤리냠냠]
노란곰젤리 12000개 먹기",questIsRewarded(50300506),503,12000,,,#yellowBearJelly,,MAX,0,1,NORMAL,1play,3500,,C,0,50300507
AFTER_PLAY,"[노란곰젤리냠냠]
노란곰젤리 16000개 먹기",questIsRewarded(50300507),503,16000,,,#yellowBearJelly,,MAX,0,1,NORMAL,1play,4000,,C,0,50300508
AFTER_PLAY,"[노란곰젤리냠냠]
노란곰젤리 20000개 먹기",questIsRewarded(50300508),503,20000,,,#yellowBearJelly,,MAX,0,1,NORMAL,1play,1,215,S,0,50300509
AFTER_PLAY,"[아픈만큼 성숙한다]
장애물 500번 부딪히기",after(503005),5,500,,,#collision,,ADD,0,1,NORMAL,accrue,1,215,S,0,503006
AFTER_PLAY,"[분홍곰젤리냠냠]
분홍곰젤리 500개 먹기",,503,500,,,#pinkBearJelly,,MAX,0,1,NORMAL,1play,500,,C,0,50300601
AFTER_PLAY,"[분홍곰젤리냠냠]
분홍곰젤리 1000개 먹기",questIsRewarded(50300601),503,1000,,,#pinkBearJelly,,MAX,0,1,NORMAL,1play,1000,,C,0,50300602
AFTER_PLAY,"[분홍곰젤리냠냠]
분홍곰젤리 1500개 먹기",questIsRewarded(50300602),503,1500,,,#pinkBearJelly,,MAX,0,1,NORMAL,1play,2,213,S,0,50300603
AFTER_PLAY,"[분홍곰젤리냠냠]
분홍곰젤리 2000개 먹기",questIsRewarded(50300603),503,2000,,,#pinkBearJelly,,MAX,0,1,NORMAL,1play,3000,,C,0,50300604
AFTER_PLAY,"[분홍곰젤리냠냠]
분홍곰젤리 2500개 먹기",questIsRewarded(50300604),503,2500,,,#pinkBearJelly,,MAX,0,1,NORMAL,1play,2500,,C,0,50300605
AFTER_PLAY,"[분홍곰젤리냠냠]
분홍곰젤리 3000개 먹기",questIsRewarded(50300605),503,3000,,,#pinkBearJelly,,MAX,0,1,NORMAL,1play,3000,,C,0,50300606
AFTER_PLAY,"[분홍곰젤리냠냠]
분홍곰젤리 5000개 먹기",questIsRewarded(50300606),503,5000,,,#pinkBearJelly,,MAX,0,1,NORMAL,1play,3500,,C,0,50300607
AFTER_PLAY,"[이 구역의 대식가]
왕곰젤리 500개 먹기",questIsRewarded(50300709),503,500,,,#kingBearJelly,,MAX,0,1,NORMAL,1play,1,,G,0,50300700
AFTER_PLAY,"[이 구역의 대식가]
왕곰젤리 10개 먹기",,503,10,,,#kingBearJelly,,MAX,0,1,NORMAL,1play,500,,C,0,50300701
AFTER_PLAY,"[이 구역의 대식가]
왕곰젤리 30개 먹기",questIsRewarded(50300701),503,30,,,#kingBearJelly,,MAX,0,1,NORMAL,1play,1000,,C,0,50300702
